evaluation_step,generation,candidate_index,unique_id,objective,best_so_far,operator,basin_id,cumulative_unique_basins,effective_basins
25,5,1,4721de5b55416795021034efeb94fe08,0.28887,0.28887,m2,16,9,8.076110720870506
26,5,2,4000b0d8b798cb06f2e82e6092fc7565,0.28976,0.28887,m1,15,9,7.967414979463999
27,5,3,fbc91f8bed71d747f2706afa3fb08cb3,0.29013,0.28887,m1,46,10,8.644346104639745
28,5,4,16b1687a39a8102f56ff7aafd175b70a,0.29174,0.28887,m2,8,10,8.721151625032782
29,5,5,aca64ca18e2ecc8336d696929069b088,0.2918,0.28887,m2,36,11,9.403341837466044
30,5,6,376fab828f874783624b790632b37c32,0.29184,0.28887,m1,14,12,10.099720148266353
31,6,1,542f50dc4d915d126e0f4bd526ad4e56,0.28571,0.28571,e2,19,13,10.809404688462207
32,6,2,15602dd9e4c139b23b604f3b754193b7,0.28623,0.28571,m2,7,14,11.531579791672508
33,6,3,4721de5b55416795021034efeb94fe08,0.28887,0.28571,m2,16,14,11.457308774859468
34,6,4,4000b0d8b798cb06f2e82e6092fc7565,0.28976,0.28571,m1,15,14,11.246805335365103
35,6,5,073edaa0c2c57329b21f212874051add,0.28988,0.28571,t1,3,15,11.949381889776069
36,6,6,a689bdbdacb49e1e02568446039530cb,0.29009,0.28571,e2,35,16,12.66322764308912
37,7,1,542f50dc4d915d126e0f4bd526ad4e56,0.28571,0.28571,e2,19,16,12.895419593039973
38,7,2,15602dd9e4c139b23b604f3b754193b7,0.28623,0.28571,m2,7,16,13.128652299200716
39,7,3,cb4c96655061b8823d460a60c5d087ca,0.28822,0.28571,cu,40,17,13.846375887941539
40,7,4,4721de5b55416795021034efeb94fe08,0.28887,0.28571,m2,16,17,13.690189584608724
41,7,5,bcf003f8d56d0e5042eced6cedd0435c,0.28954,0.28571,cu,38,18,14.404250244370568
42,7,6,4000b0d8b798cb06f2e82e6092fc7565,0.28976,0.28571,m1,15,18,14.128217989103923
43,8,1,fcfdd149ddfd8e0954a5547743fd76a4,0.28449,0.28449,e2,47,19,14.835777710940135
44,8,2,542f50dc4d915d126e0f4bd526ad4e56,0.28571,0.28449,e2,19,19,14.89190714010594
45,8,3,15602dd9e4c139b23b604f3b754193b7,0.28623,0.28449,m2,7,19,14.9532912389143
46,8,4,cb4c96655061b8823d460a60c5d087ca,0.28822,0.28449,cu,40,19,15.191319412915373
47,8,5,4721de5b55416795021034efeb94fe08,0.28887,0.28449,m2,16,19,15.003516896089518
48,8,6,9bc96642c2cc28deb04728aa9eb9f097,0.28914,0.28449,t2,33,20,15.691620666981594
49,9,1,fcfdd149ddfd8e0954a5547743fd76a4,0.28449,0.28449,e2,47,20,15.931085442703523
50,9,2,14898f130386dea154a91db9be830cf9,0.28475,0.28449,m1,6,21,16.62563743824262
51,9,3,542f50dc4d915d126e0f4bd526ad4e56,0.28571,0.28449,e2,19,21,16.580604102275853
52,9,4,15602dd9e4c139b23b604f3b754193b7,0.28623,0.28449,m2,7,21,16.54365525932662
53,9,5,5d263a5f5fabc6529421a3291824a128,0.28647,0.28449,t2,21,22,17.230122791538914
54,9,6,cb4c96655061b8823d460a60c5d087ca,0.28822,0.28449,cu,40,22,17.30157305731157
55,10,1,fcfdd149ddfd8e0954a5547743fd76a4,0.28449,0.28449,e2,47,22,17.37655548521515
56,10,2,14898f130386dea154a91db9be830cf9,0.28475,0.28449,m1,6,22,17.618691616110613
57,10,3,7959fa5b7dcc2cf0758d228fb09e864a,0.28559,0.28449,m2,27,23,18.30084999176911
58,10,4,542f50dc4d915d126e0f4bd526ad4e56,0.28571,0.28449,e2,19,23,18.188492339126622
59,10,5,15602dd9e4c139b23b604f3b754193b7,0.28623,0.28449,m2,7,23,18.0858832729864
60,10,6,5d263a5f5fabc6529421a3291824a128,0.28647,0.28449,t2,21,23,18.33002964095414
61,11,1,fcfdd149ddfd8e0954a5547743fd76a4,0.28449,0.28449,e2,47,23,18.31343517563894
62,11,2,14898f130386dea154a91db9be830cf9,0.28475,0.28449,m1,6,23,18.40281202729758
63,11,3,7959fa5b7dcc2cf0758d228fb09e864a,0.28559,0.28449,m2,27,23,18.64874786227293
64,11,4,542f50dc4d915d126e0f4bd526ad4e56,0.28571,0.28449,e2,19,23,18.509950120813816
65,11,5,15602dd9e4c139b23b604f3b754193b7,0.28623,0.28449,m2,7,23,18.38082711695382
66,11,6,5d263a5f5fabc6529421a3291824a128,0.28647,0.28449,t2,21,23,18.48169327956614
67,12,1,fcfdd149ddfd8e0954a5547743fd76a4,0.28449,0.28449,e2,47,23,18.420666668268595
68,12,2,14898f130386dea154a91db9be830cf9,0.28475,0.28449,m1,6,23,18.434027754923974
69,12,3,f04e80538773f8dd1ac20c7c5af9405f,0.28518,0.28449,e2,43,24,19.062339189431263
70,12,4,7959fa5b7dcc2cf0758d228fb09e864a,0.28559,0.28449,m2,27,24,19.167213786776436
71,12,5,542f50dc4d915d126e0f4bd526ad4e56,0.28571,0.28449,e2,19,24,19.014377697226184
72,12,6,15602dd9e4c139b23b604f3b754193b7,0.28623,0.28449,m2,7,24,18.870646723461963
73,13,1,fcfdd149ddfd8e0954a5547743fd76a4,0.28449,0.28449,e2,47,24,18.778484863435022
74,13,2,14898f130386dea154a91db9be830cf9,0.28475,0.28449,m1,6,24,18.743638428246395
75,13,3,f04e80538773f8dd1ac20c7c5af9405f,0.28518,0.28449,e2,43,24,18.99361713189906
76,13,4,7959fa5b7dcc2cf0758d228fb09e864a,0.28559,0.28449,m2,27,24,19.02630469805123
77,13,5,542f50dc4d915d126e0f4bd526ad4e56,0.28571,0.28449,e2,19,24,18.873059172764133
78,13,6,15602dd9e4c139b23b604f3b754193b7,0.28623,0.28449,m2,7,24,18.72804838690794
79,14,1,fcfdd149ddfd8e0954a5547743fd76a4,0.28449,0.28449,e2,47,24,18.624561902373717
80,14,2,14898f130386dea154a91db9be830cf9,0.28475,0.28449,m1,6,24,18.565964077872326
81,14,3,f04e80538773f8dd1ac20c7c5af9405f,0.28518,0.28449,e2,43,24,18.694160996059637
82,14,4,146b84375c71a8030afd39c8dceab68a,0.28532,0.28449,e2,4,25,19.266392789043152
83,14,5,7959fa5b7dcc2cf0758d228fb09e864a,0.28559,0.28449,m2,27,25,19.25535092182205
84,14,6,542f50dc4d915d126e0f4bd526ad4e56,0.28571,0.28449,e2,19,25,19.101823225375473
85,15,1,fcfdd149ddfd8e0954a5547743fd76a4,0.28449,0.28449,e2,47,25,18.983713772027688
86,15,2,fae1dd1603574c87d97a267ec148de94,0.28452,0.28449,m2,45,26,19.544785525474932
87,15,3,14898f130386dea154a91db9be830cf9,0.28475,0.28449,m1,6,26,19.45884678518846
88,15,4,f04e80538773f8dd1ac20c7c5af9405f,0.28518,0.28449,e2,43,26,19.51509122266991
89,15,5,146b84375c71a8030afd39c8dceab68a,0.28532,0.28449,e2,4,26,19.763450722379098
90,15,6,7959fa5b7dcc2cf0758d228fb09e864a,0.28559,0.28449,m2,27,26,19.721121491950704
91,16,1,fcfdd149ddfd8e0954a5547743fd76a4,0.28449,0.28449,e2,47,26,19.58811115089611
92,16,2,fae1dd1603574c87d97a267ec148de94,0.28452,0.28449,m2,45,26,19.835602437190765
93,16,3,14898f130386dea154a91db9be830cf9,0.28475,0.28449,m1,6,26,19.734669541938477
94,16,4,d74133e38390c4746fbd1de46ad2ec8f,0.28506,0.28449,e2,41,27,20.278556188982993
95,16,5,f04e80538773f8dd1ac20c7c5af9405f,0.28518,0.28449,e2,43,27,20.28645976314324
96,16,6,146b84375c71a8030afd39c8dceab68a,0.28532,0.28449,e2,4,27,20.422074978062295
97,17,1,82172df6973f7b4a8ba184f337159e95,0.28442,0.28442,e2,29,28,20.96669459800198
98,17,2,fcfdd149ddfd8e0954a5547743fd76a4,0.28449,0.28442,e2,47,28,20.814510015884444
99,17,3,fae1dd1603574c87d97a267ec148de94,0.28452,0.28442,m2,45,28,20.950532669866508
100,17,4,14898f130386dea154a91db9be830cf9,0.28475,0.28442,m1,6,28,20.829058954189016
101,17,5,148515c1c5d20ade22fb5f42bda95194,0.28495,0.28442,t2,5,29,21.36667125384754
102,17,6,d74133e38390c4746fbd1de46ad2ec8f,0.28506,0.28442,e2,41,29,21.613579142161388
103,18,1,82172df6973f7b4a8ba184f337159e95,0.28442,0.28442,e2,29,29,21.860543838151656
104,18,2,fcfdd149ddfd8e0954a5547743fd76a4,0.28449,0.28442,e2,47,29,21.69384176809576
105,18,3,fae1dd1603574c87d97a267ec148de94,0.28452,0.28442,m2,45,29,21.760640410361123
106,18,4,14898f130386dea154a91db9be830cf9,0.28475,0.28442,m1,6,29,21.62307655309824
107,18,5,f0b660270bcfecdc6619e6f6ba1abea6,0.28479,0.28442,m1,44,30,22.15376916201141
108,18,6,148515c1c5d20ade22fb5f42bda95194,0.28495,0.28442,t2,5,30,22.39988127814343
109,19,1,06b5891445b5a3d32e545e4804bfce18,0.28243,0.28243,e2,2,31,22.9359190644158
110,19,2,82172df6973f7b4a8ba184f337159e95,0.28442,0.28243,e2,29,31,23.07262140614674
111,19,3,fcfdd149ddfd8e0954a5547743fd76a4,0.28449,0.28243,e2,47,31,22.891320191219318
112,19,4,fae1dd1603574c87d97a267ec148de94,0.28452,0.28243,m2,45,31,22.907932911435765
113,19,5,14898f130386dea154a91db9be830cf9,0.28475,0.28243,m1,6,31,22.754473373950155
114,19,6,f0b660270bcfecdc6619e6f6ba1abea6,0.28479,0.28243,m1,44,31,22.99944382373933
115,20,1,06b5891445b5a3d32e545e4804bfce18,0.28243,0.28243,e2,2,31,23.24449565469485
116,20,2,82172df6973f7b4a8ba184f337159e95,0.28442,0.28243,e2,29,31,23.315511344648524
117,20,3,fcfdd149ddfd8e0954a5547743fd76a4,0.28449,0.28243,e2,47,31,23.133548577795484
118,20,4,fae1dd1603574c87d97a267ec148de94,0.28452,0.28243,m2,45,31,23.11821967995611
119,20,5,14898f130386dea154a91db9be830cf9,0.28475,0.28243,m1,6,31,22.961830236624394
120,20,6,f0b660270bcfecdc6619e6f6ba1abea6,0.28479,0.28243,m1,44,31,23.103853681020148
121,21,1,06b5891445b5a3d32e545e4804bfce18,0.28243,0.28243,e2,2,31,23.2459873114366
122,21,2,82172df6973f7b4a8ba184f337159e95,0.28442,0.28243,e2,29,31,23.274923084069666
123,21,3,fcfdd149ddfd8e0954a5547743fd76a4,0.28449,0.28243,e2,47,31,23.097402914725606
124,21,4,fae1dd1603574c87d97a267ec148de94,0.28452,0.28243,m2,45,31,23.06123986139778
125,21,5,14898f130386dea154a91db9be830cf9,0.28475,0.28243,m1,6,31,22.906913930083125
126,21,6,f0b660270bcfecdc6619e6f6ba1abea6,0.28479,0.28243,m1,44,31,22.98914861322715
127,22,1,06b5891445b5a3d32e545e4804bfce18,0.28243,0.28243,e2,2,31,23.071818316438762
128,22,2,82172df6973f7b4a8ba184f337159e95,0.28442,0.28243,e2,29,31,23.072924107025372
129,22,3,fcfdd149ddfd8e0954a5547743fd76a4,0.28449,0.28243,e2,47,31,22.90244468641057
130,22,4,fae1dd1603574c87d97a267ec148de94,0.28452,0.28243,m2,45,31,22.85286591371279
131,22,5,14898f130386dea154a91db9be830cf9,0.28475,0.28243,m1,6,31,22.703301949239766
132,22,6,f0b660270bcfecdc6619e6f6ba1abea6,0.28479,0.28243,m1,44,31,22.74711371753792
133,23,1,4b15ae09f0f49c3093e5957219ac3a40,0.27586,0.27586,e1,18,32,23.224465089920663
134,23,2,9e97e975f06593024858da4f7cc4927e,0.27675,0.27586,e1,34,33,23.705815050076733
135,23,3,06b5891445b5a3d32e545e4804bfce18,0.28243,0.27586,e2,2,33,23.746910752276495
136,23,4,82172df6973f7b4a8ba184f337159e95,0.28442,0.27586,e2,29,33,23.72434492511777
137,23,5,fcfdd149ddfd8e0954a5547743fd76a4,0.28449,0.27586,e2,47,33,23.553378742010995
138,23,6,fae1dd1603574c87d97a267ec148de94,0.28452,0.27586,m2,45,33,23.48943865602252
139,24,1,755156a22a340fe77eb39fc849b008d3,0.26837,0.26837,m2,25,34,23.962977093075388
140,24,2,1c831d335e19e5e9070be70c58a71146,0.26995,0.26837,m2,11,35,24.440348478836228
141,24,3,4b15ae09f0f49c3093e5957219ac3a40,0.27586,0.26837,e1,18,35,24.677694004543532
142,24,4,473a6579d63e3e440bd0b4af80b88e1b,0.27605,0.26837,e2,17,36,25.159626557020225
143,24,5,9e97e975f06593024858da4f7cc4927e,0.27675,0.26837,e1,34,36,25.397882356823445
144,24,6,06b5891445b5a3d32e545e4804bfce18,0.28243,0.26837,e2,2,36,25.402874229618728
145,25,1,1892a92672548047508b41e77d70484e,0.26793,0.26793,m1,9,37,25.887182142750376
146,25,2,755156a22a340fe77eb39fc849b008d3,0.26837,0.26793,m2,25,37,26.12589408982749
147,25,3,1c831d335e19e5e9070be70c58a71146,0.26995,0.26793,m2,11,37,26.36474308591301
148,25,4,74d5a7e16ab230d7c72566c03c92b22d,0.27286,0.26793,m1,24,38,26.85409060742793
149,25,5,814546a169e7d9e0ce62286c5d3dc025,0.27558,0.26793,m1,28,39,27.347009634842728
150,25,6,87f0f21cbb6d3c2a73eca5eac01ced4f,0.27569,0.26793,t2,31,40,27.843469064535906
151,26,1,1892a92672548047508b41e77d70484e,0.26793,0.26793,m1,9,40,28.08441460976962
152,26,2,755156a22a340fe77eb39fc849b008d3,0.26837,0.26793,m2,25,40,28.22812733588679
153,26,3,1c831d335e19e5e9070be70c58a71146,0.26995,0.26793,m2,11,40,28.3719024584745
154,26,4,88bdbdc01f1daf45f06f1da225bf3672,0.27286,0.26793,m1,32,41,28.871524431816653
155,26,5,5f7cacd7baa2039c62e48a946689fe81,0.27307,0.26793,t1,22,42,29.374558267978237
156,26,6,b53811768a4a130490dc2495ee1eadfd,0.27338,0.26793,m1,37,43,29.880974693893492
157,27,1,5abb021c86e87ff5445eaf2d17e5ba2a,0.26785,0.26785,e2,20,44,30.390744642039873
158,27,2,1892a92672548047508b41e77d70484e,0.26793,0.26785,m1,9,44,30.532592261249853
159,27,3,85379ffca476de0a246e0dd1593081bb,0.26813,0.26785,e2,30,45,31.04513917424778
160,27,4,755156a22a340fe77eb39fc849b008d3,0.26837,0.26785,m2,25,45,31.120370955543407
161,27,5,6ed16c30a072b17d5d7baec91cf9aa10,0.26886,0.26785,m1,23,46,31.634958916060697
162,27,6,1c831d335e19e5e9070be70c58a71146,0.26995,0.26785,m2,11,46,31.70942766928541
163,28,1,5abb021c86e87ff5445eaf2d17e5ba2a,0.26785,0.26785,e2,20,46,31.953095376740855
164,28,2,1892a92672548047508b41e77d70484e,0.26793,0.26785,m1,9,46,32.02784415640613
165,28,3,85379ffca476de0a246e0dd1593081bb,0.26813,0.26785,e2,30,46,32.271402500549854
166,28,4,755156a22a340fe77eb39fc849b008d3,0.26837,0.26785,m2,25,46,32.297225300057534
167,28,5,6ed16c30a072b17d5d7baec91cf9aa10,0.26886,0.26785,m1,23,46,32.54060247954918
168,28,6,1c831d335e19e5e9070be70c58a71146,0.26995,0.26785,m2,11,46,32.56704880528464
169,29,1,2cfb8559af2953e6e7ea9aafef0cd17c,0.26758,0.26758,e2,13,47,33.08049404219982
170,29,2,5abb021c86e87ff5445eaf2d17e5ba2a,0.26785,0.26758,e2,20,47,33.22174981652551
171,29,3,1892a92672548047508b41e77d70484e,0.26793,0.26758,m1,9,47,33.24769952113974
172,29,4,85379ffca476de0a246e0dd1593081bb,0.26813,0.26758,e2,30,47,33.389313375818205
173,29,5,755156a22a340fe77eb39fc849b008d3,0.26837,0.26758,m2,25,47,33.377502344191726
174,29,6,6ed16c30a072b17d5d7baec91cf9aa10,0.26886,0.26758,m1,23,47,33.51951442828401
175,30,1,2cfb8559af2953e6e7ea9aafef0cd17c,0.26758,0.26758,e2,13,47,33.762401324082454
176,30,2,5abb021c86e87ff5445eaf2d17e5ba2a,0.26785,0.26758,e2,20,47,33.83901930395581
177,30,3,1892a92672548047508b41e77d70484e,0.26793,0.26758,m1,9,47,33.829143906280116
178,30,4,85379ffca476de0a246e0dd1593081bb,0.26813,0.26758,e2,30,47,33.906832095622484
179,30,5,755156a22a340fe77eb39fc849b008d3,0.26837,0.26758,m2,25,47,33.867106072113934
180,30,6,6ed16c30a072b17d5d7baec91cf9aa10,0.26886,0.26758,m1,23,47,33.945917789574125
