unique_id,generation,candidate_index,evaluation_step,objective,operator,basin_id,description,reflection,source_path
b0813cf758e51900c5f7a48d18b647de,2,1,11,0.32297,i1,41,,,evolve_experiment\evolution\adaptive\synthetic_sbm_1000__continuous\results\pops\synthetic_sbm_1000\population_generation_2.json
55cf19b8cba601d0cda9ae45cc13cde5,2,2,12,0.32303,i1,21,,,evolve_experiment\evolution\adaptive\synthetic_sbm_1000__continuous\results\pops\synthetic_sbm_1000\population_generation_2.json
127505aabaf5282a1a755a91fc42ba63,2,3,13,0.32305,i1,7,"Select the next node to remove by scoring unvisited nodes with a weighted combination of normalized degree, betweenness, inverse clustering, and core number to balance early fragmentation and long-term impact, picking the node with the highest score.",,evolve_experiment\evolution\adaptive\synthetic_sbm_1000__continuous\results\pops\synthetic_sbm_1000\population_generation_2.json
15c5537c9304e17393d7068afd819ced,2,4,14,0.32314,m2,8,"Select the next node by weighting normalized betweenness and inverse clustering more heavily for early disruption, while reducing the influence of eigenvector centrality and dynamically scaling core number weight inversely with diameter to favor fragmentation in networks with large diameters.",,evolve_experiment\evolution\adaptive\synthetic_sbm_1000__continuous\results\pops\synthetic_sbm_1000\population_generation_2.json
66b891f772f5b5b78664ae2d4a2a7680,2,5,15,0.32317,i1,24,"Select the next node as the one maximizing a balanced score combining normalized betweenness centrality, inverse clustering coefficient, and core number, weighted dynamically by the graph's global bridge_ratio_high_bc to prioritize nodes bridging communities early and maintaining long-term disruption.",,evolve_experiment\evolution\adaptive\synthetic_sbm_1000__continuous\results\pops\synthetic_sbm_1000\population_generation_2.json
b9b43a1ad4447ad013f13eda0281f334,2,6,16,0.32321,i1,44,"Select the next node by scoring unvisited nodes with a weighted combination of normalized degree, betweenness, core number, and inverse clustering coefficient to balance immediate impact and long-term fragmentation.",,evolve_experiment\evolution\adaptive\synthetic_sbm_1000__continuous\results\pops\synthetic_sbm_1000\population_generation_2.json
d74c98ed6f4569d811b14f13c6fc636f,2,7,17,0.32331,i1,55,"Select the next node by scoring unvisited nodes using a weighted combination of normalized degree, betweenness, inverse clustering, and core number, dynamically adapting weights based on global graph features to balance early disruption and long-term fragmentation.",,evolve_experiment\evolution\adaptive\synthetic_sbm_1000__continuous\results\pops\synthetic_sbm_1000\population_generation_2.json
a8628a4afcf7355f64774e5ca45a63ae,2,8,18,0.3235,m2,38,"Select the next node by prioritizing inverse clustering and core number with dynamically reduced emphasis on betweenness and eigenvector centrality, while slightly increasing degree influence based on global graph density to favor early disruption and sustained fragmentation.",,evolve_experiment\evolution\adaptive\synthetic_sbm_1000__continuous\results\pops\synthetic_sbm_1000\population_generation_2.json
48587121c0e1935e002d2a13c5fb5035,2,9,19,0.32358,t2,18,"Select the next node by dynamically weighting normalized degree, betweenness, inverse clustering, core number, and eigenvector centrality based on global graph features to balance fast network disruption and thorough fragmentation.","The incremental improvements mainly refined the dynamic weighting of node features using global graph metrics to better balance early disruption and final fragmentation while maintaining low time complexity; however, attempts to aggressively tune clustering or core weights did not significantly improve objective scores or early disruption.",evolve_experiment\evolution\adaptive\synthetic_sbm_1000__continuous\results\pops\synthetic_sbm_1000\population_generation_2.json
c5a5daeaf899138b2478523fe4c2f152,2,10,20,0.32361,m2,48,"Select the next node by emphasizing inverse clustering and core number with increased weights to favor breaking dense cores early, while moderately incorporating betweenness and eigenvector centrality for balanced disruption and fragmentation.",,evolve_experiment\evolution\adaptive\synthetic_sbm_1000__continuous\results\pops\synthetic_sbm_1000\population_generation_2.json
b0813cf758e51900c5f7a48d18b647de,3,1,21,0.32297,i1,41,,,evolve_experiment\evolution\adaptive\synthetic_sbm_1000__continuous\results\pops\synthetic_sbm_1000\population_generation_3.json
55cf19b8cba601d0cda9ae45cc13cde5,3,2,22,0.32303,i1,21,,,evolve_experiment\evolution\adaptive\synthetic_sbm_1000__continuous\results\pops\synthetic_sbm_1000\population_generation_3.json
127505aabaf5282a1a755a91fc42ba63,3,3,23,0.32305,i1,7,"Select the next node to remove by scoring unvisited nodes with a weighted combination of normalized degree, betweenness, inverse clustering, and core number to balance early fragmentation and long-term impact, picking the node with the highest score.",,evolve_experiment\evolution\adaptive\synthetic_sbm_1000__continuous\results\pops\synthetic_sbm_1000\population_generation_3.json
15c5537c9304e17393d7068afd819ced,3,4,24,0.32314,m2,8,"Select the next node by weighting normalized betweenness and inverse clustering more heavily for early disruption, while reducing the influence of eigenvector centrality and dynamically scaling core number weight inversely with diameter to favor fragmentation in networks with large diameters.",,evolve_experiment\evolution\adaptive\synthetic_sbm_1000__continuous\results\pops\synthetic_sbm_1000\population_generation_3.json
c56cbb6b5101ca87ada2111422c8500d,3,5,25,0.32316,e1,47,"Select the next node by prioritizing nodes that maximize the product of their local bridging score (computed as betweenness times inverse clustering) and their relative core importance, while penalizing nodes in very dense regions using an adaptive sigmoid function on local clustering to achieve a nonlinear balance between early bridge disruption and long-term fragmentation.",,evolve_experiment\evolution\adaptive\synthetic_sbm_1000__continuous\results\pops\synthetic_sbm_1000\population_generation_3.json
66b891f772f5b5b78664ae2d4a2a7680,3,6,26,0.32317,i1,24,"Select the next node as the one maximizing a balanced score combining normalized betweenness centrality, inverse clustering coefficient, and core number, weighted dynamically by the graph's global bridge_ratio_high_bc to prioritize nodes bridging communities early and maintaining long-term disruption.",,evolve_experiment\evolution\adaptive\synthetic_sbm_1000__continuous\results\pops\synthetic_sbm_1000\population_generation_3.json
b9b43a1ad4447ad013f13eda0281f334,3,7,27,0.32321,i1,44,"Select the next node by scoring unvisited nodes with a weighted combination of normalized degree, betweenness, core number, and inverse clustering coefficient to balance immediate impact and long-term fragmentation.",,evolve_experiment\evolution\adaptive\synthetic_sbm_1000__continuous\results\pops\synthetic_sbm_1000\population_generation_3.json
d74c98ed6f4569d811b14f13c6fc636f,3,8,28,0.32331,i1,55,"Select the next node by scoring unvisited nodes using a weighted combination of normalized degree, betweenness, inverse clustering, and core number, dynamically adapting weights based on global graph features to balance early disruption and long-term fragmentation.",,evolve_experiment\evolution\adaptive\synthetic_sbm_1000__continuous\results\pops\synthetic_sbm_1000\population_generation_3.json
c52f76d9c6bced617b9310113c33cb3d,3,9,29,0.32333,e1,46,"Select the next node by computing a novel score that multiplies normalized betweenness and core number to capture nodes critical for connectivity, then breaking ties by selecting nodes with minimum clustering coefficient to favor disrupting tightly knit groups early, thereby balancing impactful disruption and fragmentation efficiently.",,evolve_experiment\evolution\adaptive\synthetic_sbm_1000__continuous\results\pops\synthetic_sbm_1000\population_generation_3.json
a8628a4afcf7355f64774e5ca45a63ae,3,10,30,0.3235,m2,38,"Select the next node by prioritizing inverse clustering and core number with dynamically reduced emphasis on betweenness and eigenvector centrality, while slightly increasing degree influence based on global graph density to favor early disruption and sustained fragmentation.",,evolve_experiment\evolution\adaptive\synthetic_sbm_1000__continuous\results\pops\synthetic_sbm_1000\population_generation_3.json
9a54f4cf0e8179358ebfca6d4563877e,4,1,31,0.32092,e1,33,n: graph.nodes[n]['betweenness'] for n in graph.nodes(),,evolve_experiment\evolution\adaptive\synthetic_sbm_1000__continuous\results\pops\synthetic_sbm_1000\population_generation_4.json
b0813cf758e51900c5f7a48d18b647de,4,2,32,0.32297,i1,41,,,evolve_experiment\evolution\adaptive\synthetic_sbm_1000__continuous\results\pops\synthetic_sbm_1000\population_generation_4.json
d36ebd9d16269550d31b0f2aa488489c,4,3,33,0.32299,e2,53,"Select the next node by combining a diversity-driven exploration score that prioritizes nodes contributing most uniquely to network fragmentation, computed as the harmonic mean of normalized betweenness and inverse local redundancy (1 - clustering), further weighted by how atypical their degree is relative to the global degree variance, thus balancing impactful disruption with network structural heterogeneity.",,evolve_experiment\evolution\adaptive\synthetic_sbm_1000__continuous\results\pops\synthetic_sbm_1000\population_generation_4.json
55cf19b8cba601d0cda9ae45cc13cde5,4,4,34,0.32303,i1,21,,,evolve_experiment\evolution\adaptive\synthetic_sbm_1000__continuous\results\pops\synthetic_sbm_1000\population_generation_4.json
127505aabaf5282a1a755a91fc42ba63,4,5,35,0.32305,i1,7,"Select the next node to remove by scoring unvisited nodes with a weighted combination of normalized degree, betweenness, inverse clustering, and core number to balance early fragmentation and long-term impact, picking the node with the highest score.",,evolve_experiment\evolution\adaptive\synthetic_sbm_1000__continuous\results\pops\synthetic_sbm_1000\population_generation_4.json
15c5537c9304e17393d7068afd819ced,4,6,36,0.32314,m2,8,"Select the next node by weighting normalized betweenness and inverse clustering more heavily for early disruption, while reducing the influence of eigenvector centrality and dynamically scaling core number weight inversely with diameter to favor fragmentation in networks with large diameters.",,evolve_experiment\evolution\adaptive\synthetic_sbm_1000__continuous\results\pops\synthetic_sbm_1000\population_generation_4.json
a2e45ae0d916b29debd611574d828761,4,7,37,0.32316,m1,35,"Select the next node by dynamically combining normalized degree, betweenness, and core number scores using a multiplicative interaction amplified by a factor based on global average path length, while penalizing nodes with high clustering to improve balance between early disruption and long-term fragmentation.",,evolve_experiment\evolution\adaptive\synthetic_sbm_1000__continuous\results\pops\synthetic_sbm_1000\population_generation_4.json
66b891f772f5b5b78664ae2d4a2a7680,4,8,38,0.32317,i1,24,"Select the next node as the one maximizing a balanced score combining normalized betweenness centrality, inverse clustering coefficient, and core number, weighted dynamically by the graph's global bridge_ratio_high_bc to prioritize nodes bridging communities early and maintaining long-term disruption.",,evolve_experiment\evolution\adaptive\synthetic_sbm_1000__continuous\results\pops\synthetic_sbm_1000\population_generation_4.json
b9b43a1ad4447ad013f13eda0281f334,4,9,39,0.32321,i1,44,"Select the next node by scoring unvisited nodes with a weighted combination of normalized degree, betweenness, core number, and inverse clustering coefficient to balance immediate impact and long-term fragmentation.",,evolve_experiment\evolution\adaptive\synthetic_sbm_1000__continuous\results\pops\synthetic_sbm_1000\population_generation_4.json
08e3ec6f5fc6077cc865c0a3eb4deedd,4,10,40,0.32331,e1,2,"Select the next node by iteratively computing a custom harmonic mean score between normalized betweenness and inverse clustering, then breaking ties by selecting nodes with the minimum product of degree and core number to target nodes that are both global connectors and key local hubs for balanced disruption.",,evolve_experiment\evolution\adaptive\synthetic_sbm_1000__continuous\results\pops\synthetic_sbm_1000\population_generation_4.json
9a54f4cf0e8179358ebfca6d4563877e,5,1,41,0.32092,e1,33,n: graph.nodes[n]['betweenness'] for n in graph.nodes(),,evolve_experiment\evolution\adaptive\synthetic_sbm_1000__continuous\results\pops\synthetic_sbm_1000\population_generation_5.json
b0813cf758e51900c5f7a48d18b647de,5,2,42,0.32297,i1,41,,,evolve_experiment\evolution\adaptive\synthetic_sbm_1000__continuous\results\pops\synthetic_sbm_1000\population_generation_5.json
d36ebd9d16269550d31b0f2aa488489c,5,3,43,0.32299,e2,53,"Select the next node by combining a diversity-driven exploration score that prioritizes nodes contributing most uniquely to network fragmentation, computed as the harmonic mean of normalized betweenness and inverse local redundancy (1 - clustering), further weighted by how atypical their degree is relative to the global degree variance, thus balancing impactful disruption with network structural heterogeneity.",,evolve_experiment\evolution\adaptive\synthetic_sbm_1000__continuous\results\pops\synthetic_sbm_1000\population_generation_5.json
55cf19b8cba601d0cda9ae45cc13cde5,5,4,44,0.32303,i1,21,,,evolve_experiment\evolution\adaptive\synthetic_sbm_1000__continuous\results\pops\synthetic_sbm_1000\population_generation_5.json
127505aabaf5282a1a755a91fc42ba63,5,5,45,0.32305,i1,7,"Select the next node to remove by scoring unvisited nodes with a weighted combination of normalized degree, betweenness, inverse clustering, and core number to balance early fragmentation and long-term impact, picking the node with the highest score.",,evolve_experiment\evolution\adaptive\synthetic_sbm_1000__continuous\results\pops\synthetic_sbm_1000\population_generation_5.json
15c5537c9304e17393d7068afd819ced,5,6,46,0.32314,m2,8,"Select the next node by weighting normalized betweenness and inverse clustering more heavily for early disruption, while reducing the influence of eigenvector centrality and dynamically scaling core number weight inversely with diameter to favor fragmentation in networks with large diameters.",,evolve_experiment\evolution\adaptive\synthetic_sbm_1000__continuous\results\pops\synthetic_sbm_1000\population_generation_5.json
a2e45ae0d916b29debd611574d828761,5,7,47,0.32316,m1,35,"Select the next node by dynamically combining normalized degree, betweenness, and core number scores using a multiplicative interaction amplified by a factor based on global average path length, while penalizing nodes with high clustering to improve balance between early disruption and long-term fragmentation.",,evolve_experiment\evolution\adaptive\synthetic_sbm_1000__continuous\results\pops\synthetic_sbm_1000\population_generation_5.json
66b891f772f5b5b78664ae2d4a2a7680,5,8,48,0.32317,i1,24,"Select the next node as the one maximizing a balanced score combining normalized betweenness centrality, inverse clustering coefficient, and core number, weighted dynamically by the graph's global bridge_ratio_high_bc to prioritize nodes bridging communities early and maintaining long-term disruption.",,evolve_experiment\evolution\adaptive\synthetic_sbm_1000__continuous\results\pops\synthetic_sbm_1000\population_generation_5.json
b9b43a1ad4447ad013f13eda0281f334,5,9,49,0.32321,i1,44,"Select the next node by scoring unvisited nodes with a weighted combination of normalized degree, betweenness, core number, and inverse clustering coefficient to balance immediate impact and long-term fragmentation.",,evolve_experiment\evolution\adaptive\synthetic_sbm_1000__continuous\results\pops\synthetic_sbm_1000\population_generation_5.json
caac1db1e5d34201e7b02f13e10d46fe,5,10,50,0.3233,e2,50,,,evolve_experiment\evolution\adaptive\synthetic_sbm_1000__continuous\results\pops\synthetic_sbm_1000\population_generation_5.json
407159a96105bf8c983dfcbf809bd54a,6,1,51,0.30961,m2,14,,,evolve_experiment\evolution\adaptive\synthetic_sbm_1000__continuous\results\pops\synthetic_sbm_1000\population_generation_6.json
b72c1ef5189ae038188b8049ee06c709,6,2,52,0.30979,m2,43,,,evolve_experiment\evolution\adaptive\synthetic_sbm_1000__continuous\results\pops\synthetic_sbm_1000\population_generation_6.json
6fca84f4e2284b241cbaea8549e15fd7,6,3,53,0.31012,e2,26,,,evolve_experiment\evolution\adaptive\synthetic_sbm_1000__continuous\results\pops\synthetic_sbm_1000\population_generation_6.json
31b6dbc117f538b1257f5148811d323d,6,4,54,0.31102,m1,11,,,evolve_experiment\evolution\adaptive\synthetic_sbm_1000__continuous\results\pops\synthetic_sbm_1000\population_generation_6.json
45972039ad0ae94b82ae452c74c10ec0,6,5,55,0.31109,m2,16,,,evolve_experiment\evolution\adaptive\synthetic_sbm_1000__continuous\results\pops\synthetic_sbm_1000\population_generation_6.json
6c858d877c4bb15cef7bb957281d8bff,6,6,56,0.31219,m1,25,,,evolve_experiment\evolution\adaptive\synthetic_sbm_1000__continuous\results\pops\synthetic_sbm_1000\population_generation_6.json
8b238d508e248237e9ced8edd072e9f8,6,7,57,0.31417,m1,30,,,evolve_experiment\evolution\adaptive\synthetic_sbm_1000__continuous\results\pops\synthetic_sbm_1000\population_generation_6.json
0b32d52fb0eecf7be8eafd5ca5fd4cb2,6,8,58,0.31488,t1,3,"Select next node by maximizing a weighted composite score of normalized betweenness, degree, core number, and inverse clustering, dynamically weighted by global graph features, penalized by neighbor coverage redundancy to encourage diverse and impactful node removals.","This approach integrates and extends ideas from previous algorithms by explicitly quantifying coverage redundancy and dynamically weighting features based on global graph state, while maintaining low computational complexity by avoiding costly per-node neighbor feature entropy calculations. The method aims to promote selecting nodes that uniquely impact the network's connectivity, thus balancing rapid early disruption with sustained fragmentation.",evolve_experiment\evolution\adaptive\synthetic_sbm_1000__continuous\results\pops\synthetic_sbm_1000\population_generation_6.json
1046483fc88c1272215107c22ee9d17a,6,9,59,0.31624,e1,5,,,evolve_experiment\evolution\adaptive\synthetic_sbm_1000__continuous\results\pops\synthetic_sbm_1000\population_generation_6.json
8c6508e7ce7cdd272c03a0020115f3ae,6,10,60,0.3163,e2,31,"Leverage a multi-armed bandit inspired adaptive scoring that treats each node as an arm, balancing exploration of structurally diverse nodes and exploitation of high-impact nodes by iteratively updating dynamic scores based on normalized betweenness, inverse clustering, and a novelty term derived from how often neighborhoods have been targeted, thus combining diversity and impact in an online learning fashion.",,evolve_experiment\evolution\adaptive\synthetic_sbm_1000__continuous\results\pops\synthetic_sbm_1000\population_generation_6.json
35bfad8e30c6207a642ffd5d5efa2fd9,7,1,61,0.30499,m2,13,,,evolve_experiment\evolution\adaptive\synthetic_sbm_1000__continuous\results\pops\synthetic_sbm_1000\population_generation_7.json
c74ef82f91008bc612c88d188ae53530,7,2,62,0.30875,e2,49,,,evolve_experiment\evolution\adaptive\synthetic_sbm_1000__continuous\results\pops\synthetic_sbm_1000\population_generation_7.json
407159a96105bf8c983dfcbf809bd54a,7,3,63,0.30961,m2,14,,,evolve_experiment\evolution\adaptive\synthetic_sbm_1000__continuous\results\pops\synthetic_sbm_1000\population_generation_7.json
b72c1ef5189ae038188b8049ee06c709,7,4,64,0.30979,m2,43,,,evolve_experiment\evolution\adaptive\synthetic_sbm_1000__continuous\results\pops\synthetic_sbm_1000\population_generation_7.json
abc0135d71b716029c0890c8e61a1599,7,5,65,0.3101,m2,40,,,evolve_experiment\evolution\adaptive\synthetic_sbm_1000__continuous\results\pops\synthetic_sbm_1000\population_generation_7.json
6fca84f4e2284b241cbaea8549e15fd7,7,6,66,0.31012,e2,26,,,evolve_experiment\evolution\adaptive\synthetic_sbm_1000__continuous\results\pops\synthetic_sbm_1000\population_generation_7.json
f9ec5edfe52420d690ce10d1663bc710,7,7,67,0.31084,m2,63,,,evolve_experiment\evolution\adaptive\synthetic_sbm_1000__continuous\results\pops\synthetic_sbm_1000\population_generation_7.json
31b6dbc117f538b1257f5148811d323d,7,8,68,0.31102,m1,11,,,evolve_experiment\evolution\adaptive\synthetic_sbm_1000__continuous\results\pops\synthetic_sbm_1000\population_generation_7.json
e83d1c2732eaff46a86f762a288b4805,7,9,69,0.31107,e2,57,,,evolve_experiment\evolution\adaptive\synthetic_sbm_1000__continuous\results\pops\synthetic_sbm_1000\population_generation_7.json
45972039ad0ae94b82ae452c74c10ec0,7,10,70,0.31109,m2,16,,,evolve_experiment\evolution\adaptive\synthetic_sbm_1000__continuous\results\pops\synthetic_sbm_1000\population_generation_7.json
5c557f344b7343a6bec58dcfefd65bd1,8,1,71,0.30376,m2,22,,,evolve_experiment\evolution\adaptive\synthetic_sbm_1000__continuous\results\pops\synthetic_sbm_1000\population_generation_8.json
35bfad8e30c6207a642ffd5d5efa2fd9,8,2,72,0.30499,m2,13,,,evolve_experiment\evolution\adaptive\synthetic_sbm_1000__continuous\results\pops\synthetic_sbm_1000\population_generation_8.json
c74ef82f91008bc612c88d188ae53530,8,3,73,0.30875,e2,49,,,evolve_experiment\evolution\adaptive\synthetic_sbm_1000__continuous\results\pops\synthetic_sbm_1000\population_generation_8.json
476079de3dccd6cec5bc259c25c59197,8,4,74,0.30913,m2,17,,,evolve_experiment\evolution\adaptive\synthetic_sbm_1000__continuous\results\pops\synthetic_sbm_1000\population_generation_8.json
407159a96105bf8c983dfcbf809bd54a,8,5,75,0.30961,m2,14,,,evolve_experiment\evolution\adaptive\synthetic_sbm_1000__continuous\results\pops\synthetic_sbm_1000\population_generation_8.json
b72c1ef5189ae038188b8049ee06c709,8,6,76,0.30979,m2,43,,,evolve_experiment\evolution\adaptive\synthetic_sbm_1000__continuous\results\pops\synthetic_sbm_1000\population_generation_8.json
10afb9213985affb352b7133d9acbf74,8,7,77,0.31006,m2,6,,,evolve_experiment\evolution\adaptive\synthetic_sbm_1000__continuous\results\pops\synthetic_sbm_1000\population_generation_8.json
abc0135d71b716029c0890c8e61a1599,8,8,78,0.3101,m2,40,,,evolve_experiment\evolution\adaptive\synthetic_sbm_1000__continuous\results\pops\synthetic_sbm_1000\population_generation_8.json
6fca84f4e2284b241cbaea8549e15fd7,8,9,79,0.31012,e2,26,,,evolve_experiment\evolution\adaptive\synthetic_sbm_1000__continuous\results\pops\synthetic_sbm_1000\population_generation_8.json
a1fd79bde5041e43b00ff730fa002dc6,8,10,80,0.31028,m2,34,,,evolve_experiment\evolution\adaptive\synthetic_sbm_1000__continuous\results\pops\synthetic_sbm_1000\population_generation_8.json
5c557f344b7343a6bec58dcfefd65bd1,9,1,81,0.30376,m2,22,,,evolve_experiment\evolution\adaptive\synthetic_sbm_1000__continuous\results\pops\synthetic_sbm_1000\population_generation_9.json
35bfad8e30c6207a642ffd5d5efa2fd9,9,2,82,0.30499,m2,13,,,evolve_experiment\evolution\adaptive\synthetic_sbm_1000__continuous\results\pops\synthetic_sbm_1000\population_generation_9.json
c74ef82f91008bc612c88d188ae53530,9,3,83,0.30875,e2,49,,,evolve_experiment\evolution\adaptive\synthetic_sbm_1000__continuous\results\pops\synthetic_sbm_1000\population_generation_9.json
476079de3dccd6cec5bc259c25c59197,9,4,84,0.30913,m2,17,,,evolve_experiment\evolution\adaptive\synthetic_sbm_1000__continuous\results\pops\synthetic_sbm_1000\population_generation_9.json
f150144c0a904d1f385e3355ad79eee7,9,5,85,0.30943,t2,61,"Select next node by combining normalized degree, core number, and betweenness centrality via harmonic mean, modulated by a smooth penalty on neighbor removal coverage and dynamically weighted by bridge ratio to balance early disruption and long-term fragmentation.","The evolution shows incremental improvements by balancing centrality measures (degree, core number, betweenness, eigenvector) with neighborhood coverage penalties and dynamic weighting based on graph diameter or bridge ratio. Attempts to combine multiple features harmonically or multiplicatively improved scores marginally. However, heavy reliance on exponential penalties sometimes over-penalized nodes, reducing early disruption potential. Time complexity improved by avoiding deep recomputations but final objective values remain very close, indicating a plateau.",evolve_experiment\evolution\adaptive\synthetic_sbm_1000__continuous\results\pops\synthetic_sbm_1000\population_generation_9.json
407159a96105bf8c983dfcbf809bd54a,9,6,86,0.30961,m2,14,,,evolve_experiment\evolution\adaptive\synthetic_sbm_1000__continuous\results\pops\synthetic_sbm_1000\population_generation_9.json
b72c1ef5189ae038188b8049ee06c709,9,7,87,0.30979,m2,43,,,evolve_experiment\evolution\adaptive\synthetic_sbm_1000__continuous\results\pops\synthetic_sbm_1000\population_generation_9.json
10afb9213985affb352b7133d9acbf74,9,8,88,0.31006,m2,6,,,evolve_experiment\evolution\adaptive\synthetic_sbm_1000__continuous\results\pops\synthetic_sbm_1000\population_generation_9.json
abc0135d71b716029c0890c8e61a1599,9,9,89,0.3101,m2,40,,,evolve_experiment\evolution\adaptive\synthetic_sbm_1000__continuous\results\pops\synthetic_sbm_1000\population_generation_9.json
6fca84f4e2284b241cbaea8549e15fd7,9,10,90,0.31012,e2,26,,,evolve_experiment\evolution\adaptive\synthetic_sbm_1000__continuous\results\pops\synthetic_sbm_1000\population_generation_9.json
5c557f344b7343a6bec58dcfefd65bd1,10,1,91,0.30376,m2,22,,,evolve_experiment\evolution\adaptive\synthetic_sbm_1000__continuous\results\pops\synthetic_sbm_1000\population_generation_10.json
35bfad8e30c6207a642ffd5d5efa2fd9,10,2,92,0.30499,m2,13,,,evolve_experiment\evolution\adaptive\synthetic_sbm_1000__continuous\results\pops\synthetic_sbm_1000\population_generation_10.json
c74ef82f91008bc612c88d188ae53530,10,3,93,0.30875,e2,49,,,evolve_experiment\evolution\adaptive\synthetic_sbm_1000__continuous\results\pops\synthetic_sbm_1000\population_generation_10.json
476079de3dccd6cec5bc259c25c59197,10,4,94,0.30913,m2,17,,,evolve_experiment\evolution\adaptive\synthetic_sbm_1000__continuous\results\pops\synthetic_sbm_1000\population_generation_10.json
f150144c0a904d1f385e3355ad79eee7,10,5,95,0.30943,t2,61,"Select next node by combining normalized degree, core number, and betweenness centrality via harmonic mean, modulated by a smooth penalty on neighbor removal coverage and dynamically weighted by bridge ratio to balance early disruption and long-term fragmentation.","The evolution shows incremental improvements by balancing centrality measures (degree, core number, betweenness, eigenvector) with neighborhood coverage penalties and dynamic weighting based on graph diameter or bridge ratio. Attempts to combine multiple features harmonically or multiplicatively improved scores marginally. However, heavy reliance on exponential penalties sometimes over-penalized nodes, reducing early disruption potential. Time complexity improved by avoiding deep recomputations but final objective values remain very close, indicating a plateau.",evolve_experiment\evolution\adaptive\synthetic_sbm_1000__continuous\results\pops\synthetic_sbm_1000\population_generation_10.json
407159a96105bf8c983dfcbf809bd54a,10,6,96,0.30961,m2,14,,,evolve_experiment\evolution\adaptive\synthetic_sbm_1000__continuous\results\pops\synthetic_sbm_1000\population_generation_10.json
b72c1ef5189ae038188b8049ee06c709,10,7,97,0.30979,m2,43,,,evolve_experiment\evolution\adaptive\synthetic_sbm_1000__continuous\results\pops\synthetic_sbm_1000\population_generation_10.json
