unique_id,generation,candidate_index,evaluation_step,objective,operator,basin_id,description,reflection,source_path
bf31be75280f7d8766a048d6d2533bf5,3,2,14,0.25814,m2,29,"Select the next node by scoring unvisited nodes through a weighted combination of normalized eigenvector centrality and core number, subtracting a penalty proportional to clustering coefficient scaled by the ratio of diameter to average path length in the largest connected component, to balance influence in core structures and network spread.",,evolve_experiment\evolution\synthetic\group2_ws_uniform\gpt-4.1-mini\synthetic_ws_1000_20260330_100257\results\pops\synthetic_ws_1000\population_generation_3.json
9a3d6908e9be19a8911531afde09b1a2,3,3,15,0.25872,e2,20,,,evolve_experiment\evolution\synthetic\group2_ws_uniform\gpt-4.1-mini\synthetic_ws_1000_20260330_100257\results\pops\synthetic_ws_1000\population_generation_3.json
262ba4fc327cc313c919239c6dc095a7,3,4,16,0.25935,e1,9,"Select the next node by ranking unvisited nodes based on a novelty score computed from the product of normalized core number and eigenvector centrality minus a penalty term proportional to normalized clustering, dynamically scaled by graph-level diameter and average path length to balance influence and cohesion disruption.",,evolve_experiment\evolution\synthetic\group2_ws_uniform\gpt-4.1-mini\synthetic_ws_1000_20260330_100257\results\pops\synthetic_ws_1000\population_generation_3.json
0f7435a9be2677d0d7f2b15d5a21f116,3,5,17,0.25962,e2,6,,,evolve_experiment\evolution\synthetic\group2_ws_uniform\gpt-4.1-mini\synthetic_ws_1000_20260330_100257\results\pops\synthetic_ws_1000\population_generation_3.json
1835ff19c10edb5fd3344ff8f6439780,3,6,18,0.25965,e1,8,,,evolve_experiment\evolution\synthetic\group2_ws_uniform\gpt-4.1-mini\synthetic_ws_1000_20260330_100257\results\pops\synthetic_ws_1000\population_generation_3.json
a3f1b1047d388c8ea059e4fa18a6a736,4,1,19,0.2489,e1,23,,,evolve_experiment\evolution\synthetic\group2_ws_uniform\gpt-4.1-mini\synthetic_ws_1000_20260330_100257\results\pops\synthetic_ws_1000\population_generation_4.json
bf31be75280f7d8766a048d6d2533bf5,4,2,20,0.25814,m2,29,"Select the next node by scoring unvisited nodes through a weighted combination of normalized eigenvector centrality and core number, subtracting a penalty proportional to clustering coefficient scaled by the ratio of diameter to average path length in the largest connected component, to balance influence in core structures and network spread.",,evolve_experiment\evolution\synthetic\group2_ws_uniform\gpt-4.1-mini\synthetic_ws_1000_20260330_100257\results\pops\synthetic_ws_1000\population_generation_4.json
2a7014bbf0ba6b8cf22795242390a538,4,3,21,0.25845,e1,10,,,evolve_experiment\evolution\synthetic\group2_ws_uniform\gpt-4.1-mini\synthetic_ws_1000_20260330_100257\results\pops\synthetic_ws_1000\population_generation_4.json
9a3d6908e9be19a8911531afde09b1a2,4,4,22,0.25872,e2,20,,,evolve_experiment\evolution\synthetic\group2_ws_uniform\gpt-4.1-mini\synthetic_ws_1000_20260330_100257\results\pops\synthetic_ws_1000\population_generation_4.json
0dee72acea7a0a74c309b273b79654a5,4,5,23,0.25894,m1,5,,,evolve_experiment\evolution\synthetic\group2_ws_uniform\gpt-4.1-mini\synthetic_ws_1000_20260330_100257\results\pops\synthetic_ws_1000\population_generation_4.json
262ba4fc327cc313c919239c6dc095a7,4,6,24,0.25935,e1,9,"Select the next node by ranking unvisited nodes based on a novelty score computed from the product of normalized core number and eigenvector centrality minus a penalty term proportional to normalized clustering, dynamically scaled by graph-level diameter and average path length to balance influence and cohesion disruption.",,evolve_experiment\evolution\synthetic\group2_ws_uniform\gpt-4.1-mini\synthetic_ws_1000_20260330_100257\results\pops\synthetic_ws_1000\population_generation_4.json
a3f1b1047d388c8ea059e4fa18a6a736,5,1,25,0.2489,e1,23,,,evolve_experiment\evolution\synthetic\group2_ws_uniform\gpt-4.1-mini\synthetic_ws_1000_20260330_100257\results\pops\synthetic_ws_1000\population_generation_5.json
bf31be75280f7d8766a048d6d2533bf5,5,2,26,0.25814,m2,29,"Select the next node by scoring unvisited nodes through a weighted combination of normalized eigenvector centrality and core number, subtracting a penalty proportional to clustering coefficient scaled by the ratio of diameter to average path length in the largest connected component, to balance influence in core structures and network spread.",,evolve_experiment\evolution\synthetic\group2_ws_uniform\gpt-4.1-mini\synthetic_ws_1000_20260330_100257\results\pops\synthetic_ws_1000\population_generation_5.json
2a7014bbf0ba6b8cf22795242390a538,5,3,27,0.25845,e1,10,,,evolve_experiment\evolution\synthetic\group2_ws_uniform\gpt-4.1-mini\synthetic_ws_1000_20260330_100257\results\pops\synthetic_ws_1000\population_generation_5.json
9a3d6908e9be19a8911531afde09b1a2,5,4,28,0.25872,e2,20,,,evolve_experiment\evolution\synthetic\group2_ws_uniform\gpt-4.1-mini\synthetic_ws_1000_20260330_100257\results\pops\synthetic_ws_1000\population_generation_5.json
0dee72acea7a0a74c309b273b79654a5,5,5,29,0.25894,m1,5,,,evolve_experiment\evolution\synthetic\group2_ws_uniform\gpt-4.1-mini\synthetic_ws_1000_20260330_100257\results\pops\synthetic_ws_1000\population_generation_5.json
262ba4fc327cc313c919239c6dc095a7,5,6,30,0.25935,e1,9,"Select the next node by ranking unvisited nodes based on a novelty score computed from the product of normalized core number and eigenvector centrality minus a penalty term proportional to normalized clustering, dynamically scaled by graph-level diameter and average path length to balance influence and cohesion disruption.",,evolve_experiment\evolution\synthetic\group2_ws_uniform\gpt-4.1-mini\synthetic_ws_1000_20260330_100257\results\pops\synthetic_ws_1000\population_generation_5.json
a3f1b1047d388c8ea059e4fa18a6a736,6,1,31,0.2489,e1,23,,,evolve_experiment\evolution\synthetic\group2_ws_uniform\gpt-4.1-mini\synthetic_ws_1000_20260330_100257\results\pops\synthetic_ws_1000\population_generation_6.json
bf31be75280f7d8766a048d6d2533bf5,6,2,32,0.25814,m2,29,"Select the next node by scoring unvisited nodes through a weighted combination of normalized eigenvector centrality and core number, subtracting a penalty proportional to clustering coefficient scaled by the ratio of diameter to average path length in the largest connected component, to balance influence in core structures and network spread.",,evolve_experiment\evolution\synthetic\group2_ws_uniform\gpt-4.1-mini\synthetic_ws_1000_20260330_100257\results\pops\synthetic_ws_1000\population_generation_6.json
2a7014bbf0ba6b8cf22795242390a538,6,3,33,0.25845,e1,10,,,evolve_experiment\evolution\synthetic\group2_ws_uniform\gpt-4.1-mini\synthetic_ws_1000_20260330_100257\results\pops\synthetic_ws_1000\population_generation_6.json
d902502f437a982fdbb89bb146ea1b7f,6,4,34,0.25863,m1,34,,,evolve_experiment\evolution\synthetic\group2_ws_uniform\gpt-4.1-mini\synthetic_ws_1000_20260330_100257\results\pops\synthetic_ws_1000\population_generation_6.json
9a3d6908e9be19a8911531afde09b1a2,6,5,35,0.25872,e2,20,,,evolve_experiment\evolution\synthetic\group2_ws_uniform\gpt-4.1-mini\synthetic_ws_1000_20260330_100257\results\pops\synthetic_ws_1000\population_generation_6.json
0dee72acea7a0a74c309b273b79654a5,6,6,36,0.25894,m1,5,,,evolve_experiment\evolution\synthetic\group2_ws_uniform\gpt-4.1-mini\synthetic_ws_1000_20260330_100257\results\pops\synthetic_ws_1000\population_generation_6.json
a3f1b1047d388c8ea059e4fa18a6a736,7,1,37,0.2489,e1,23,,,evolve_experiment\evolution\synthetic\group2_ws_uniform\gpt-4.1-mini\synthetic_ws_1000_20260330_100257\results\pops\synthetic_ws_1000\population_generation_7.json
cc4ce5d0394dc84bd700135d486bfb47,7,2,38,0.25796,t2,31,,,evolve_experiment\evolution\synthetic\group2_ws_uniform\gpt-4.1-mini\synthetic_ws_1000_20260330_100257\results\pops\synthetic_ws_1000\population_generation_7.json
bf31be75280f7d8766a048d6d2533bf5,7,3,39,0.25814,m2,29,"Select the next node by scoring unvisited nodes through a weighted combination of normalized eigenvector centrality and core number, subtracting a penalty proportional to clustering coefficient scaled by the ratio of diameter to average path length in the largest connected component, to balance influence in core structures and network spread.",,evolve_experiment\evolution\synthetic\group2_ws_uniform\gpt-4.1-mini\synthetic_ws_1000_20260330_100257\results\pops\synthetic_ws_1000\population_generation_7.json
2a7014bbf0ba6b8cf22795242390a538,7,4,40,0.25845,e1,10,,,evolve_experiment\evolution\synthetic\group2_ws_uniform\gpt-4.1-mini\synthetic_ws_1000_20260330_100257\results\pops\synthetic_ws_1000\population_generation_7.json
d902502f437a982fdbb89bb146ea1b7f,7,5,41,0.25863,m1,34,,,evolve_experiment\evolution\synthetic\group2_ws_uniform\gpt-4.1-mini\synthetic_ws_1000_20260330_100257\results\pops\synthetic_ws_1000\population_generation_7.json
9a3d6908e9be19a8911531afde09b1a2,7,6,42,0.25872,e2,20,,,evolve_experiment\evolution\synthetic\group2_ws_uniform\gpt-4.1-mini\synthetic_ws_1000_20260330_100257\results\pops\synthetic_ws_1000\population_generation_7.json
a3f1b1047d388c8ea059e4fa18a6a736,8,1,43,0.2489,e1,23,,,evolve_experiment\evolution\synthetic\group2_ws_uniform\gpt-4.1-mini\synthetic_ws_1000_20260330_100257\results\pops\synthetic_ws_1000\population_generation_8.json
00ebef6b378f6a7f11df05fd7e277562,8,2,44,0.25762,m2,1,,,evolve_experiment\evolution\synthetic\group2_ws_uniform\gpt-4.1-mini\synthetic_ws_1000_20260330_100257\results\pops\synthetic_ws_1000\population_generation_8.json
cc4ce5d0394dc84bd700135d486bfb47,8,3,45,0.25796,t2,31,,,evolve_experiment\evolution\synthetic\group2_ws_uniform\gpt-4.1-mini\synthetic_ws_1000_20260330_100257\results\pops\synthetic_ws_1000\population_generation_8.json
bf31be75280f7d8766a048d6d2533bf5,8,4,46,0.25814,m2,29,"Select the next node by scoring unvisited nodes through a weighted combination of normalized eigenvector centrality and core number, subtracting a penalty proportional to clustering coefficient scaled by the ratio of diameter to average path length in the largest connected component, to balance influence in core structures and network spread.",,evolve_experiment\evolution\synthetic\group2_ws_uniform\gpt-4.1-mini\synthetic_ws_1000_20260330_100257\results\pops\synthetic_ws_1000\population_generation_8.json
2a7014bbf0ba6b8cf22795242390a538,8,5,47,0.25845,e1,10,,,evolve_experiment\evolution\synthetic\group2_ws_uniform\gpt-4.1-mini\synthetic_ws_1000_20260330_100257\results\pops\synthetic_ws_1000\population_generation_8.json
d902502f437a982fdbb89bb146ea1b7f,8,6,48,0.25863,m1,34,,,evolve_experiment\evolution\synthetic\group2_ws_uniform\gpt-4.1-mini\synthetic_ws_1000_20260330_100257\results\pops\synthetic_ws_1000\population_generation_8.json
a3f1b1047d388c8ea059e4fa18a6a736,9,1,49,0.2489,e1,23,,,evolve_experiment\evolution\synthetic\group2_ws_uniform\gpt-4.1-mini\synthetic_ws_1000_20260330_100257\results\pops\synthetic_ws_1000\population_generation_9.json
00ebef6b378f6a7f11df05fd7e277562,9,2,50,0.25762,m2,1,,,evolve_experiment\evolution\synthetic\group2_ws_uniform\gpt-4.1-mini\synthetic_ws_1000_20260330_100257\results\pops\synthetic_ws_1000\population_generation_9.json
cc4ce5d0394dc84bd700135d486bfb47,9,3,51,0.25796,t2,31,,,evolve_experiment\evolution\synthetic\group2_ws_uniform\gpt-4.1-mini\synthetic_ws_1000_20260330_100257\results\pops\synthetic_ws_1000\population_generation_9.json
48997d7dfcd4249dac19ed924dfc6636,9,4,52,0.25799,m1,16,,,evolve_experiment\evolution\synthetic\group2_ws_uniform\gpt-4.1-mini\synthetic_ws_1000_20260330_100257\results\pops\synthetic_ws_1000\population_generation_9.json
bf31be75280f7d8766a048d6d2533bf5,9,5,53,0.25814,m2,29,"Select the next node by scoring unvisited nodes through a weighted combination of normalized eigenvector centrality and core number, subtracting a penalty proportional to clustering coefficient scaled by the ratio of diameter to average path length in the largest connected component, to balance influence in core structures and network spread.",,evolve_experiment\evolution\synthetic\group2_ws_uniform\gpt-4.1-mini\synthetic_ws_1000_20260330_100257\results\pops\synthetic_ws_1000\population_generation_9.json
2a7014bbf0ba6b8cf22795242390a538,9,6,54,0.25845,e1,10,,,evolve_experiment\evolution\synthetic\group2_ws_uniform\gpt-4.1-mini\synthetic_ws_1000_20260330_100257\results\pops\synthetic_ws_1000\population_generation_9.json
a3f1b1047d388c8ea059e4fa18a6a736,10,1,55,0.2489,e1,23,,,evolve_experiment\evolution\synthetic\group2_ws_uniform\gpt-4.1-mini\synthetic_ws_1000_20260330_100257\results\pops\synthetic_ws_1000\population_generation_10.json
afe3afdfc42aaa218fba82d08b85f5bd,10,2,56,0.24982,e1,25,,,evolve_experiment\evolution\synthetic\group2_ws_uniform\gpt-4.1-mini\synthetic_ws_1000_20260330_100257\results\pops\synthetic_ws_1000\population_generation_10.json
41b9cdd7e3af5a800750f898d387727e,10,3,57,0.25148,m2,14,,,evolve_experiment\evolution\synthetic\group2_ws_uniform\gpt-4.1-mini\synthetic_ws_1000_20260330_100257\results\pops\synthetic_ws_1000\population_generation_10.json
00ebef6b378f6a7f11df05fd7e277562,10,4,58,0.25762,m2,1,,,evolve_experiment\evolution\synthetic\group2_ws_uniform\gpt-4.1-mini\synthetic_ws_1000_20260330_100257\results\pops\synthetic_ws_1000\population_generation_10.json
cc4ce5d0394dc84bd700135d486bfb47,10,5,59,0.25796,t2,31,,,evolve_experiment\evolution\synthetic\group2_ws_uniform\gpt-4.1-mini\synthetic_ws_1000_20260330_100257\results\pops\synthetic_ws_1000\population_generation_10.json
48997d7dfcd4249dac19ed924dfc6636,10,6,60,0.25799,m1,16,,,evolve_experiment\evolution\synthetic\group2_ws_uniform\gpt-4.1-mini\synthetic_ws_1000_20260330_100257\results\pops\synthetic_ws_1000\population_generation_10.json
61258930e12364aacc6d243644f7beb9,11,1,61,0.24723,e2,17,,,evolve_experiment\evolution\synthetic\group2_ws_uniform\gpt-4.1-mini\synthetic_ws_1000_20260330_100257\results\pops\synthetic_ws_1000\population_generation_11.json
952c90c90280fbe68695ccca81ca3c4c,11,2,62,0.24797,t1,19,,,evolve_experiment\evolution\synthetic\group2_ws_uniform\gpt-4.1-mini\synthetic_ws_1000_20260330_100257\results\pops\synthetic_ws_1000\population_generation_11.json
a3f1b1047d388c8ea059e4fa18a6a736,11,3,63,0.2489,e1,23,,,evolve_experiment\evolution\synthetic\group2_ws_uniform\gpt-4.1-mini\synthetic_ws_1000_20260330_100257\results\pops\synthetic_ws_1000\population_generation_11.json
afe3afdfc42aaa218fba82d08b85f5bd,11,4,64,0.24982,e1,25,,,evolve_experiment\evolution\synthetic\group2_ws_uniform\gpt-4.1-mini\synthetic_ws_1000_20260330_100257\results\pops\synthetic_ws_1000\population_generation_11.json
41b9cdd7e3af5a800750f898d387727e,11,5,65,0.25148,m2,14,,,evolve_experiment\evolution\synthetic\group2_ws_uniform\gpt-4.1-mini\synthetic_ws_1000_20260330_100257\results\pops\synthetic_ws_1000\population_generation_11.json
0586aa3b2580f98206cae6824d1e47ca,11,6,66,0.25264,m1,2,,,evolve_experiment\evolution\synthetic\group2_ws_uniform\gpt-4.1-mini\synthetic_ws_1000_20260330_100257\results\pops\synthetic_ws_1000\population_generation_11.json
61258930e12364aacc6d243644f7beb9,12,1,67,0.24723,e2,17,,,evolve_experiment\evolution\synthetic\group2_ws_uniform\gpt-4.1-mini\synthetic_ws_1000_20260330_100257\results\pops\synthetic_ws_1000\population_generation_12.json
952c90c90280fbe68695ccca81ca3c4c,12,2,68,0.24797,t1,19,,,evolve_experiment\evolution\synthetic\group2_ws_uniform\gpt-4.1-mini\synthetic_ws_1000_20260330_100257\results\pops\synthetic_ws_1000\population_generation_12.json
e158ac1e4c2797feca3c307a86c58154,12,3,69,0.24874,m1,36,,,evolve_experiment\evolution\synthetic\group2_ws_uniform\gpt-4.1-mini\synthetic_ws_1000_20260330_100257\results\pops\synthetic_ws_1000\population_generation_12.json
a3f1b1047d388c8ea059e4fa18a6a736,12,4,70,0.2489,e1,23,,,evolve_experiment\evolution\synthetic\group2_ws_uniform\gpt-4.1-mini\synthetic_ws_1000_20260330_100257\results\pops\synthetic_ws_1000\population_generation_12.json
efcc6f7acad91d45703882c5598750b8,12,5,71,0.24899,m1,39,,,evolve_experiment\evolution\synthetic\group2_ws_uniform\gpt-4.1-mini\synthetic_ws_1000_20260330_100257\results\pops\synthetic_ws_1000\population_generation_12.json
9d6e945af23f1a4ac422d96f2aff3708,12,6,72,0.24976,t2,21,,,evolve_experiment\evolution\synthetic\group2_ws_uniform\gpt-4.1-mini\synthetic_ws_1000_20260330_100257\results\pops\synthetic_ws_1000\population_generation_12.json
61258930e12364aacc6d243644f7beb9,13,1,73,0.24723,e2,17,,,evolve_experiment\evolution\synthetic\group2_ws_uniform\gpt-4.1-mini\synthetic_ws_1000_20260330_100257\results\pops\synthetic_ws_1000\population_generation_13.json
952c90c90280fbe68695ccca81ca3c4c,13,2,74,0.24797,t1,19,,,evolve_experiment\evolution\synthetic\group2_ws_uniform\gpt-4.1-mini\synthetic_ws_1000_20260330_100257\results\pops\synthetic_ws_1000\population_generation_13.json
e158ac1e4c2797feca3c307a86c58154,13,3,75,0.24874,m1,36,,,evolve_experiment\evolution\synthetic\group2_ws_uniform\gpt-4.1-mini\synthetic_ws_1000_20260330_100257\results\pops\synthetic_ws_1000\population_generation_13.json
a3f1b1047d388c8ea059e4fa18a6a736,13,4,76,0.2489,e1,23,,,evolve_experiment\evolution\synthetic\group2_ws_uniform\gpt-4.1-mini\synthetic_ws_1000_20260330_100257\results\pops\synthetic_ws_1000\population_generation_13.json
efcc6f7acad91d45703882c5598750b8,13,5,77,0.24899,m1,39,,,evolve_experiment\evolution\synthetic\group2_ws_uniform\gpt-4.1-mini\synthetic_ws_1000_20260330_100257\results\pops\synthetic_ws_1000\population_generation_13.json
dee513f7a42feaf46cfc1b6fd3b750af,13,6,78,0.2493,e1,35,,,evolve_experiment\evolution\synthetic\group2_ws_uniform\gpt-4.1-mini\synthetic_ws_1000_20260330_100257\results\pops\synthetic_ws_1000\population_generation_13.json
61258930e12364aacc6d243644f7beb9,14,1,79,0.24723,e2,17,,,evolve_experiment\evolution\synthetic\group2_ws_uniform\gpt-4.1-mini\synthetic_ws_1000_20260330_100257\results\pops\synthetic_ws_1000\population_generation_14.json
952c90c90280fbe68695ccca81ca3c4c,14,2,80,0.24797,t1,19,,,evolve_experiment\evolution\synthetic\group2_ws_uniform\gpt-4.1-mini\synthetic_ws_1000_20260330_100257\results\pops\synthetic_ws_1000\population_generation_14.json
e158ac1e4c2797feca3c307a86c58154,14,3,81,0.24874,m1,36,,,evolve_experiment\evolution\synthetic\group2_ws_uniform\gpt-4.1-mini\synthetic_ws_1000_20260330_100257\results\pops\synthetic_ws_1000\population_generation_14.json
a3f1b1047d388c8ea059e4fa18a6a736,14,4,82,0.2489,e1,23,,,evolve_experiment\evolution\synthetic\group2_ws_uniform\gpt-4.1-mini\synthetic_ws_1000_20260330_100257\results\pops\synthetic_ws_1000\population_generation_14.json
efcc6f7acad91d45703882c5598750b8,14,5,83,0.24899,m1,39,,,evolve_experiment\evolution\synthetic\group2_ws_uniform\gpt-4.1-mini\synthetic_ws_1000_20260330_100257\results\pops\synthetic_ws_1000\population_generation_14.json
dee513f7a42feaf46cfc1b6fd3b750af,14,6,84,0.2493,e1,35,,,evolve_experiment\evolution\synthetic\group2_ws_uniform\gpt-4.1-mini\synthetic_ws_1000_20260330_100257\results\pops\synthetic_ws_1000\population_generation_14.json
61258930e12364aacc6d243644f7beb9,15,1,85,0.24723,e2,17,,,evolve_experiment\evolution\synthetic\group2_ws_uniform\gpt-4.1-mini\synthetic_ws_1000_20260330_100257\results\pops\synthetic_ws_1000\population_generation_15.json
952c90c90280fbe68695ccca81ca3c4c,15,2,86,0.24797,t1,19,,,evolve_experiment\evolution\synthetic\group2_ws_uniform\gpt-4.1-mini\synthetic_ws_1000_20260330_100257\results\pops\synthetic_ws_1000\population_generation_15.json
e158ac1e4c2797feca3c307a86c58154,15,3,87,0.24874,m1,36,,,evolve_experiment\evolution\synthetic\group2_ws_uniform\gpt-4.1-mini\synthetic_ws_1000_20260330_100257\results\pops\synthetic_ws_1000\population_generation_15.json
a3f1b1047d388c8ea059e4fa18a6a736,15,4,88,0.2489,e1,23,,,evolve_experiment\evolution\synthetic\group2_ws_uniform\gpt-4.1-mini\synthetic_ws_1000_20260330_100257\results\pops\synthetic_ws_1000\population_generation_15.json
efcc6f7acad91d45703882c5598750b8,15,5,89,0.24899,m1,39,,,evolve_experiment\evolution\synthetic\group2_ws_uniform\gpt-4.1-mini\synthetic_ws_1000_20260330_100257\results\pops\synthetic_ws_1000\population_generation_15.json
dee513f7a42feaf46cfc1b6fd3b750af,15,6,90,0.2493,e1,35,,,evolve_experiment\evolution\synthetic\group2_ws_uniform\gpt-4.1-mini\synthetic_ws_1000_20260330_100257\results\pops\synthetic_ws_1000\population_generation_15.json
48903224cd70aadd89c580589c1e0129,16,1,91,0.24296,e1,15,"node: i for i, node in enumerate(unvisited_nodes)",,evolve_experiment\evolution\synthetic\group2_ws_uniform\gpt-4.1-mini\synthetic_ws_1000_20260330_100257\results\pops\synthetic_ws_1000\population_generation_16.json
61258930e12364aacc6d243644f7beb9,16,2,92,0.24723,e2,17,,,evolve_experiment\evolution\synthetic\group2_ws_uniform\gpt-4.1-mini\synthetic_ws_1000_20260330_100257\results\pops\synthetic_ws_1000\population_generation_16.json
952c90c90280fbe68695ccca81ca3c4c,16,3,93,0.24797,t1,19,,,evolve_experiment\evolution\synthetic\group2_ws_uniform\gpt-4.1-mini\synthetic_ws_1000_20260330_100257\results\pops\synthetic_ws_1000\population_generation_16.json
e158ac1e4c2797feca3c307a86c58154,16,4,94,0.24874,m1,36,,,evolve_experiment\evolution\synthetic\group2_ws_uniform\gpt-4.1-mini\synthetic_ws_1000_20260330_100257\results\pops\synthetic_ws_1000\population_generation_16.json
a3f1b1047d388c8ea059e4fa18a6a736,16,5,95,0.2489,e1,23,,,evolve_experiment\evolution\synthetic\group2_ws_uniform\gpt-4.1-mini\synthetic_ws_1000_20260330_100257\results\pops\synthetic_ws_1000\population_generation_16.json
efcc6f7acad91d45703882c5598750b8,16,6,96,0.24899,m1,39,,,evolve_experiment\evolution\synthetic\group2_ws_uniform\gpt-4.1-mini\synthetic_ws_1000_20260330_100257\results\pops\synthetic_ws_1000\population_generation_16.json
48903224cd70aadd89c580589c1e0129,17,1,97,0.24296,e1,15,"node: i for i, node in enumerate(unvisited_nodes)",,evolve_experiment\evolution\synthetic\group2_ws_uniform\gpt-4.1-mini\synthetic_ws_1000_20260330_100257\results\pops\synthetic_ws_1000\population_generation_17.json
61258930e12364aacc6d243644f7beb9,17,2,98,0.24723,e2,17,,,evolve_experiment\evolution\synthetic\group2_ws_uniform\gpt-4.1-mini\synthetic_ws_1000_20260330_100257\results\pops\synthetic_ws_1000\population_generation_17.json
952c90c90280fbe68695ccca81ca3c4c,17,3,99,0.24797,t1,19,,,evolve_experiment\evolution\synthetic\group2_ws_uniform\gpt-4.1-mini\synthetic_ws_1000_20260330_100257\results\pops\synthetic_ws_1000\population_generation_17.json
e158ac1e4c2797feca3c307a86c58154,17,4,100,0.24874,m1,36,,,evolve_experiment\evolution\synthetic\group2_ws_uniform\gpt-4.1-mini\synthetic_ws_1000_20260330_100257\results\pops\synthetic_ws_1000\population_generation_17.json
84d3103fcf8a822d15d79bd2c622726b,17,5,101,0.24878,t2,18,,,evolve_experiment\evolution\synthetic\group2_ws_uniform\gpt-4.1-mini\synthetic_ws_1000_20260330_100257\results\pops\synthetic_ws_1000\population_generation_17.json
