evaluation_step,generation,candidate_index,unique_id,objective,best_so_far,operator,basin_id,cumulative_unique_basins,effective_basins
41,5,1,0c7cff96a2b109cc4973435e6fed77e9,0.30366,0.30366,e2,4,21,18.516425450745984
42,5,2,774f946f3adf71a5232d6fb7f7783093,0.31065,0.30366,e2,26,22,19.330463526510638
43,5,3,7f46e5d464e3f8ddacd5ad4cbd5873c6,0.31264,0.30366,e1,28,23,20.151102213702128
44,5,4,215289cbc0d7bab2f005fecc0607d3b3,0.31422,0.30366,e1,8,23,20.087058399895234
45,5,5,77ef3fbfea0fa15a5e581c17bb5633ce,0.31874,0.30366,m1,27,24,20.90468624092861
46,5,6,4b9a467d04c3968ee5d3567240772f16,0.32114,0.30366,cu,14,25,21.72838385713917
47,5,7,b7b9953f050038f6b591ba5700429198,0.32294,0.30366,e2,38,25,21.902218052996048
48,5,8,b0813cf758e51900c5f7a48d18b647de,0.32297,0.30366,i1,37,25,21.572590766921625
49,5,9,1acec2c448d7c72c2c4af48537068577,0.32299,0.30366,m1,7,26,22.384412337998448
50,5,10,55cf19b8cba601d0cda9ae45cc13cde5,0.32303,0.30366,i1,16,26,22.06949664946463
51,6,1,0c7cff96a2b109cc4973435e6fed77e9,0.30366,0.30366,e2,4,26,22.261363858957914
52,6,2,774f946f3adf71a5232d6fb7f7783093,0.31065,0.30366,e2,26,26,22.455890912391524
53,6,3,7f46e5d464e3f8ddacd5ad4cbd5873c6,0.31264,0.30366,e1,28,26,22.652900480410466
54,6,4,215289cbc0d7bab2f005fecc0607d3b3,0.31422,0.30366,e1,8,26,22.48990165607123
55,6,5,77ef3fbfea0fa15a5e581c17bb5633ce,0.31874,0.30366,m1,27,26,22.69480299537481
56,6,6,4b9a467d04c3968ee5d3567240772f16,0.32114,0.30366,cu,14,26,22.901589022597477
57,6,7,b7b9953f050038f6b591ba5700429198,0.32294,0.30366,e2,38,26,22.898969063036027
58,6,8,b0813cf758e51900c5f7a48d18b647de,0.32297,0.30366,i1,37,26,22.592032288051808
59,6,9,1acec2c448d7c72c2c4af48537068577,0.32299,0.30366,m1,7,26,22.80946645505468
60,6,10,55cf19b8cba601d0cda9ae45cc13cde5,0.32303,0.30366,i1,16,26,22.528158281244536
61,7,1,0c7cff96a2b109cc4973435e6fed77e9,0.30366,0.30366,e2,4,26,22.557102819191876
62,7,2,774f946f3adf71a5232d6fb7f7783093,0.31065,0.30366,e2,26,26,22.591121874843957
63,7,3,7f46e5d464e3f8ddacd5ad4cbd5873c6,0.31264,0.30366,e1,28,26,22.629902983168527
64,7,4,215289cbc0d7bab2f005fecc0607d3b3,0.31422,0.30366,e1,8,26,22.4642339578606
65,7,5,77ef3fbfea0fa15a5e581c17bb5633ce,0.31874,0.30366,m1,27,26,22.514467625073742
66,7,6,4b9a467d04c3968ee5d3567240772f16,0.32114,0.30366,cu,14,26,22.568546661674322
67,7,7,5d5661e2b6da89672f371f965e83c2bc,0.32173,0.30366,t2,19,27,23.280391853539278
68,7,8,b7b9953f050038f6b591ba5700429198,0.32294,0.30366,e2,38,27,23.21719839174904
69,7,9,b0813cf758e51900c5f7a48d18b647de,0.32297,0.30366,i1,37,27,22.953265908291975
70,7,10,1acec2c448d7c72c2c4af48537068577,0.32299,0.30366,m1,7,27,23.01838648012268
71,8,1,0c7cff96a2b109cc4973435e6fed77e9,0.30366,0.30366,e2,4,27,22.976269133682532
72,8,2,774f946f3adf71a5232d6fb7f7783093,0.31065,0.30366,e2,26,27,22.939882763731077
73,8,3,7f46e5d464e3f8ddacd5ad4cbd5873c6,0.31264,0.30366,e1,28,27,22.9089069037938
74,8,4,215289cbc0d7bab2f005fecc0607d3b3,0.31422,0.30366,e1,8,27,22.743075160363322
75,8,5,77ef3fbfea0fa15a5e581c17bb5633ce,0.31874,0.30366,m1,27,27,22.724036665948958
76,8,6,4b9a467d04c3968ee5d3567240772f16,0.32114,0.30366,cu,14,27,22.709498389513442
77,8,7,5d5661e2b6da89672f371f965e83c2bc,0.32173,0.30366,t2,19,27,22.95507833392215
78,8,8,b7b9953f050038f6b591ba5700429198,0.32294,0.30366,e2,38,27,22.871274862005613
79,8,9,b0813cf758e51900c5f7a48d18b647de,0.32297,0.30366,i1,37,27,22.646295679559408
80,8,10,1acec2c448d7c72c2c4af48537068577,0.32299,0.30366,m1,7,27,22.64811129401268
81,9,1,0c7cff96a2b109cc4973435e6fed77e9,0.30366,0.30366,e2,4,27,22.582823047322247
82,9,2,774f946f3adf71a5232d6fb7f7783093,0.31065,0.30366,e2,26,27,22.522699361747417
83,9,3,7f46e5d464e3f8ddacd5ad4cbd5873c6,0.31264,0.30366,e1,28,27,22.46747974255387
84,9,4,215289cbc0d7bab2f005fecc0607d3b3,0.31422,0.30366,e1,8,27,22.318714815978254
85,9,5,77ef3fbfea0fa15a5e581c17bb5633ce,0.31874,0.30366,m1,27,27,22.273940663822007
86,9,6,061e289dccbc811ff6d08dc689ff650f,0.31904,0.30366,e1,1,28,22.889675133083017
87,9,7,4b9a467d04c3968ee5d3567240772f16,0.32114,0.30366,cu,14,28,22.844319847828082
88,9,8,826162640de6756ba9c1d9d9a5b84fc1,0.32152,0.30366,e1,29,29,23.460700832599475
89,9,9,5d5661e2b6da89672f371f965e83c2bc,0.32173,0.30366,t2,19,29,23.571180105942414
90,9,10,b7b9953f050038f6b591ba5700429198,0.32294,0.30366,e2,38,29,23.474694741618894
91,10,1,cb44c222e86416836cd9294254c54f50,0.29654,0.29654,e2,40,30,24.08865162817522
92,10,2,0c7cff96a2b109cc4973435e6fed77e9,0.30366,0.29654,e2,4,30,23.99228759896542
93,10,3,774f946f3adf71a5232d6fb7f7783093,0.31065,0.29654,e2,26,30,23.90116246186134
94,10,4,0741192a03dd01cfd43d88e81b65ee3e,0.31257,0.29654,m2,2,31,24.509881116282124
95,10,5,7f46e5d464e3f8ddacd5ad4cbd5873c6,0.31264,0.29654,e1,28,31,24.41875847226003
96,10,6,215289cbc0d7bab2f005fecc0607d3b3,0.31422,0.29654,e1,8,31,24.25388275195789
97,10,7,77ef3fbfea0fa15a5e581c17bb5633ce,0.31874,0.29654,m1,27,31,24.17340231048612
98,10,8,061e289dccbc811ff6d08dc689ff650f,0.31904,0.29654,e1,1,31,24.423401074749453
99,10,9,eb335a0783deb3ee830c23fae30e9ef7,0.32034,0.29654,m2,47,32,25.02133117573671
100,10,10,4b9a467d04c3968ee5d3567240772f16,0.32114,0.29654,cu,14,32,24.940656992584596
101,11,1,cb44c222e86416836cd9294254c54f50,0.29654,0.29654,e2,40,32,25.19065629468163
102,11,2,0c7cff96a2b109cc4973435e6fed77e9,0.30366,0.29654,e2,4,32,25.073070773650265
103,11,3,774f946f3adf71a5232d6fb7f7783093,0.31065,0.29654,e2,26,32,24.960677242856
104,11,4,0741192a03dd01cfd43d88e81b65ee3e,0.31257,0.29654,m2,2,32,25.2105597002023
105,11,5,7f46e5d464e3f8ddacd5ad4cbd5873c6,0.31264,0.29654,e1,28,32,25.10301007688091
106,11,6,215289cbc0d7bab2f005fecc0607d3b3,0.31422,0.29654,e1,8,32,24.936894863241918
107,11,7,114ffe5e615cf6eec15a3fb74bd96c1f,0.31721,0.29654,e1,5,33,25.514894518265226
108,11,8,6a45efcd12209fe108e89c48497c3e52,0.31784,0.29654,e1,22,34,26.09747422158408
109,11,9,77ef3fbfea0fa15a5e581c17bb5633ce,0.31874,0.29654,m1,27,34,25.990930612973838
110,11,10,061e289dccbc811ff6d08dc689ff650f,0.31904,0.29654,e1,1,34,26.116136766056172
111,12,1,cb44c222e86416836cd9294254c54f50,0.29654,0.29654,e2,40,34,26.24182303671228
112,12,2,0c7cff96a2b109cc4973435e6fed77e9,0.30366,0.29654,e2,4,34,26.109194241284857
113,12,3,774f946f3adf71a5232d6fb7f7783093,0.31065,0.29654,e2,26,34,25.981618361076215
114,12,4,4305c9280cebab5234a5594f35899b8c,0.31091,0.29654,m1,11,35,26.55172335543278
115,12,5,56aa4acc75acb168ecfaab0936006c34,0.31188,0.29654,m1,17,36,27.126166163101203
116,12,6,0741192a03dd01cfd43d88e81b65ee3e,0.31257,0.29654,m2,2,36,27.25255570290758
117,12,7,7f46e5d464e3f8ddacd5ad4cbd5873c6,0.31264,0.29654,e1,28,36,27.12209851888691
118,12,8,cd8bd63952c4c98cc6313e088e7faf9f,0.31413,0.29654,e1,41,37,27.69488881989525
119,12,9,215289cbc0d7bab2f005fecc0607d3b3,0.31422,0.29654,e1,8,37,27.509983894293565
120,12,10,114ffe5e615cf6eec15a3fb74bd96c1f,0.31721,0.29654,e1,5,37,27.7592626497814
121,13,1,cb44c222e86416836cd9294254c54f50,0.29654,0.29654,e2,40,37,27.80948960811192
122,13,2,0c7cff96a2b109cc4973435e6fed77e9,0.30366,0.29654,e2,4,37,27.658327736726076
123,13,3,774f946f3adf71a5232d6fb7f7783093,0.31065,0.29654,e2,26,37,27.51225890921332
124,13,4,4305c9280cebab5234a5594f35899b8c,0.31091,0.29654,m1,11,37,27.76083289278516
125,13,5,56aa4acc75acb168ecfaab0936006c34,0.31188,0.29654,m1,17,37,28.0094288674641
126,13,6,0741192a03dd01cfd43d88e81b65ee3e,0.31257,0.29654,m2,2,37,28.065152148670364
127,13,7,7f46e5d464e3f8ddacd5ad4cbd5873c6,0.31264,0.29654,e1,28,37,27.9254453548703
128,13,8,cd8bd63952c4c98cc6313e088e7faf9f,0.31413,0.29654,e1,41,37,28.17356817203388
129,13,9,215289cbc0d7bab2f005fecc0607d3b3,0.31422,0.29654,e1,8,37,27.992128582933066
130,13,10,9ae1c46bff476d901aa1c5c29b846b0a,0.31657,0.29654,e2,33,38,28.54261939001565
131,14,1,cb44c222e86416836cd9294254c54f50,0.29654,0.29654,e2,40,38,28.546532889527942
132,14,2,0c7cff96a2b109cc4973435e6fed77e9,0.30366,0.29654,e2,4,38,28.39052557139682
133,14,3,767fb7f1476ae578f3d4cd9573f129bd,0.30431,0.29654,e2,25,39,28.938045221354987
134,14,4,774f946f3adf71a5232d6fb7f7783093,0.31065,0.29654,e2,26,39,28.78256871266592
135,14,5,4305c9280cebab5234a5594f35899b8c,0.31091,0.29654,m1,11,39,28.917683102365643
136,14,6,56aa4acc75acb168ecfaab0936006c34,0.31188,0.29654,m1,17,39,29.05301322759565
137,14,7,0741192a03dd01cfd43d88e81b65ee3e,0.31257,0.29654,m2,2,39,29.062597649213913
138,14,8,7f46e5d464e3f8ddacd5ad4cbd5873c6,0.31264,0.29654,e1,28,39,28.916251768185102
139,14,9,cd8bd63952c4c98cc6313e088e7faf9f,0.31413,0.29654,e1,41,39,29.053235050942533
140,14,10,215289cbc0d7bab2f005fecc0607d3b3,0.31422,0.29654,e1,8,39,28.872610607567037
141,15,1,cb44c222e86416836cd9294254c54f50,0.29654,0.29654,e2,40,39,28.847832718777422
142,15,2,0c7cff96a2b109cc4973435e6fed77e9,0.30366,0.29654,e2,4,39,28.693699926492933
143,15,3,767fb7f1476ae578f3d4cd9573f129bd,0.30431,0.29654,e2,25,39,28.9388115355361
144,15,4,774f946f3adf71a5232d6fb7f7783093,0.31065,0.29654,e2,26,39,28.788510831238177
145,15,5,4305c9280cebab5234a5594f35899b8c,0.31091,0.29654,m1,11,39,28.860862855562594
146,15,6,56aa4acc75acb168ecfaab0936006c34,0.31188,0.29654,m1,17,39,28.93376858489066
147,15,7,0741192a03dd01cfd43d88e81b65ee3e,0.31257,0.29654,m2,2,39,28.917760409552436
148,15,8,7f46e5d464e3f8ddacd5ad4cbd5873c6,0.31264,0.29654,e1,28,39,28.777104746253034
149,15,9,a89971abe1274067586b393088cb2288,0.31275,0.29654,t2,35,40,29.291721957423135
150,15,10,f773d71d79418a69146cc442928c9e8c,0.31407,0.29654,cu,49,41,29.809830239322736
151,16,1,cb44c222e86416836cd9294254c54f50,0.29654,0.29654,e2,40,41,29.76018373399001
152,16,2,0c7cff96a2b109cc4973435e6fed77e9,0.30366,0.29654,e2,4,41,29.601115482413
153,16,3,767fb7f1476ae578f3d4cd9573f129bd,0.30431,0.29654,e2,25,41,29.742649755478066
154,16,4,534da40bc2109168d9d13282b72a7b02,0.30724,0.29654,e2,15,42,30.257138596013327
155,16,5,774f946f3adf71a5232d6fb7f7783093,0.31065,0.29654,e2,26,42,30.09912788891445
156,16,6,4305c9280cebab5234a5594f35899b8c,0.31091,0.29654,m1,11,42,30.126178255766323
157,16,7,56aa4acc75acb168ecfaab0936006c34,0.31188,0.29654,m1,17,42,30.15413904622783
158,16,8,0741192a03dd01cfd43d88e81b65ee3e,0.31257,0.29654,m2,2,42,30.112617423189793
159,16,9,7f46e5d464e3f8ddacd5ad4cbd5873c6,0.31264,0.29654,e1,28,42,29.96502638394897
160,16,10,a89971abe1274067586b393088cb2288,0.31275,0.29654,t2,35,42,30.206787346665674
161,17,1,cb44c222e86416836cd9294254c54f50,0.29654,0.29654,e2,40,42,30.142327093141045
162,17,2,0c7cff96a2b109cc4973435e6fed77e9,0.30366,0.29654,e2,4,42,29.985162969160424
163,17,3,767fb7f1476ae578f3d4cd9573f129bd,0.30431,0.29654,e2,25,42,30.066330646785325
164,17,4,534da40bc2109168d9d13282b72a7b02,0.30724,0.29654,e2,15,42,30.306922512910702
165,17,5,774f946f3adf71a5232d6fb7f7783093,0.31065,0.29654,e2,26,42,30.15413427181704
166,17,6,4305c9280cebab5234a5594f35899b8c,0.31091,0.29654,m1,11,42,30.154003552688764
167,17,7,56aa4acc75acb168ecfaab0936006c34,0.31188,0.29654,m1,17,42,30.154962149440955
168,17,8,0741192a03dd01cfd43d88e81b65ee3e,0.31257,0.29654,m2,2,42,30.101246458840162
169,17,9,7f46e5d464e3f8ddacd5ad4cbd5873c6,0.31264,0.29654,e1,28,42,29.958543573676575
170,17,10,a89971abe1274067586b393088cb2288,0.31275,0.29654,t2,35,42,30.104017360312
171,18,1,cb44c222e86416836cd9294254c54f50,0.29654,0.29654,e2,40,42,30.032730092446545
172,18,2,0c7cff96a2b109cc4973435e6fed77e9,0.30366,0.29654,e2,4,42,29.882912228011243
173,18,3,767fb7f1476ae578f3d4cd9573f129bd,0.30431,0.29654,e2,25,42,29.92631658998715
174,18,4,534da40bc2109168d9d13282b72a7b02,0.30724,0.29654,e2,15,42,30.07250229597286
175,18,5,270f500e5e9ba89735c4f854e297d7ea,0.30974,0.29654,e2,9,43,30.55025379246005
176,18,6,477d471cf1561b6f4d0c476722ab21d7,0.31006,0.29654,e2,13,44,31.03104432888995
177,18,7,774f946f3adf71a5232d6fb7f7783093,0.31065,0.29654,e2,26,44,30.879917250195053
178,18,8,4305c9280cebab5234a5594f35899b8c,0.31091,0.29654,m1,11,44,30.85876811164694
179,18,9,56aa4acc75acb168ecfaab0936006c34,0.31188,0.29654,m1,17,44,30.838837396781166
180,18,10,0741192a03dd01cfd43d88e81b65ee3e,0.31257,0.29654,m2,2,44,30.774128437789116
181,19,1,cb44c222e86416836cd9294254c54f50,0.29654,0.29654,e2,40,44,30.69232468768163
182,19,2,0c7cff96a2b109cc4973435e6fed77e9,0.30366,0.29654,e2,4,44,30.54147642779024
183,19,3,767fb7f1476ae578f3d4cd9573f129bd,0.30431,0.29654,e2,25,44,30.555548111629495
184,19,4,534da40bc2109168d9d13282b72a7b02,0.30724,0.29654,e2,15,44,30.64590776717049
185,19,5,270f500e5e9ba89735c4f854e297d7ea,0.30974,0.29654,e2,9,44,30.880180475607418
186,19,6,477d471cf1561b6f4d0c476722ab21d7,0.31006,0.29654,e2,13,44,31.11460041338421
187,19,7,9c9a9e9b47cc70436b75f2d34149b44c,0.31017,0.29654,m2,34,45,31.58243108962517
188,19,8,774f946f3adf71a5232d6fb7f7783093,0.31065,0.29654,e2,26,45,31.43280809924656
189,19,9,e173ae83666c445f99f43d2f64dfbef8,0.31089,0.29654,m1,45,46,31.900468032350652
190,19,10,4305c9280cebab5234a5594f35899b8c,0.31091,0.29654,m1,11,46,31.86147356483842
191,20,1,cb44c222e86416836cd9294254c54f50,0.29654,0.29654,e2,40,46,31.767738212827748
192,20,2,0c7cff96a2b109cc4973435e6fed77e9,0.30366,0.29654,e2,4,46,31.611892122393137
193,20,3,767fb7f1476ae578f3d4cd9573f129bd,0.30431,0.29654,e2,25,46,31.60136980315504
194,20,4,534da40bc2109168d9d13282b72a7b02,0.30724,0.29654,e2,15,46,31.651917615980857
195,20,5,270f500e5e9ba89735c4f854e297d7ea,0.30974,0.29654,e2,9,46,31.79933410295807
196,20,6,477d471cf1561b6f4d0c476722ab21d7,0.31006,0.29654,e2,13,46,31.946758295376817
197,20,7,6f4356d4eb729d77e7b5931f66bcd8c7,0.31012,0.29654,e2,23,47,32.40679517008037
198,20,8,9c9a9e9b47cc70436b75f2d34149b44c,0.31017,0.29654,m2,34,47,32.64022015048994
199,20,9,774f946f3adf71a5232d6fb7f7783093,0.31065,0.29654,e2,26,47,32.48715085691893
200,20,10,e173ae83666c445f99f43d2f64dfbef8,0.31089,0.29654,m1,45,47,32.720049474471224
201,21,1,cb44c222e86416836cd9294254c54f50,0.29654,0.29654,e2,40,47,32.61778339793462
202,21,2,0c7cff96a2b109cc4973435e6fed77e9,0.30366,0.29654,e2,4,47,32.45955611929291
203,21,3,767fb7f1476ae578f3d4cd9573f129bd,0.30431,0.29654,e2,25,47,32.430241067480075
204,21,4,534da40bc2109168d9d13282b72a7b02,0.30724,0.29654,e2,15,47,32.451424038544076
205,21,5,270f500e5e9ba89735c4f854e297d7ea,0.30974,0.29654,e2,9,47,32.54519063807617
206,21,6,477d471cf1561b6f4d0c476722ab21d7,0.31006,0.29654,e2,13,47,32.63908676287368
207,21,7,6f4356d4eb729d77e7b5931f66bcd8c7,0.31012,0.29654,e2,23,47,32.86986951336603
208,21,8,9c9a9e9b47cc70436b75f2d34149b44c,0.31017,0.29654,m2,34,47,33.01764600616706
209,21,9,08635a6602cd96d8a14e81eb90807d9b,0.31033,0.29654,t2,3,48,33.469832773929845
210,21,10,774f946f3adf71a5232d6fb7f7783093,0.31065,0.29654,e2,26,48,33.31572870010678
211,22,1,cb44c222e86416836cd9294254c54f50,0.29654,0.29654,e2,40,48,33.20821746505497
212,22,2,40f3d06a815d5a55c92464f63b2e7b56,0.30356,0.29654,m1,10,49,33.657889467056414
213,22,3,0c7cff96a2b109cc4973435e6fed77e9,0.30366,0.29654,e2,4,49,33.49719503213802
214,22,4,767fb7f1476ae578f3d4cd9573f129bd,0.30431,0.29654,e2,25,49,33.452252148900854
215,22,5,534da40bc2109168d9d13282b72a7b02,0.30724,0.29654,e2,15,49,33.450287935698306
216,22,6,270f500e5e9ba89735c4f854e297d7ea,0.30974,0.29654,e2,9,49,33.50622257013084
217,22,7,d1522e220cd6f6f5831e3027f1ac2f3b,0.30986,0.29654,t2,3,49,33.735457575636836
218,22,8,477d471cf1561b6f4d0c476722ab21d7,0.31006,0.29654,e2,13,49,33.79146718420222
219,22,9,6f4356d4eb729d77e7b5931f66bcd8c7,0.31012,0.29654,e2,23,49,33.93945969139076
220,22,10,9c9a9e9b47cc70436b75f2d34149b44c,0.31017,0.29654,m2,34,49,34.03484495012075
