evaluation_step,generation,candidate_index,unique_id,objective,best_so_far,operator,basin_id,cumulative_unique_basins,effective_basins
27,5,3,2a7014bbf0ba6b8cf22795242390a538,0.25845,0.2489,e1,10,13,10.822875337818909
28,5,4,9a3d6908e9be19a8911531afde09b1a2,0.25872,0.2489,e2,20,13,10.831740743691169
29,5,5,0dee72acea7a0a74c309b273b79654a5,0.25894,0.2489,m1,5,13,11.05096706860314
30,5,6,262ba4fc327cc313c919239c6dc095a7,0.25935,0.2489,e1,9,13,10.86099957700867
31,6,1,a3f1b1047d388c8ea059e4fa18a6a736,0.2489,0.2489,e1,23,13,10.628484216440615
32,6,2,bf31be75280f7d8766a048d6d2533bf5,0.25814,0.2489,m2,29,13,10.491337928230157
33,6,3,2a7014bbf0ba6b8cf22795242390a538,0.25845,0.2489,e1,10,13,10.561868514134687
34,6,4,d902502f437a982fdbb89bb146ea1b7f,0.25863,0.2489,m1,34,14,11.252729682940945
35,6,5,9a3d6908e9be19a8911531afde09b1a2,0.25872,0.2489,e2,20,14,11.211323024818457
36,6,6,0dee72acea7a0a74c309b273b79654a5,0.25894,0.2489,m1,5,14,11.287265746431327
37,7,1,a3f1b1047d388c8ea059e4fa18a6a736,0.2489,0.2489,e1,23,14,11.07656587979862
38,7,2,cc4ce5d0394dc84bd700135d486bfb47,0.25796,0.2489,t2,31,15,11.742785508212988
39,7,3,bf31be75280f7d8766a048d6d2533bf5,0.25814,0.2489,m2,29,15,11.588449790419766
40,7,4,2a7014bbf0ba6b8cf22795242390a538,0.25845,0.2489,e1,10,15,11.581766484415109
41,7,5,d902502f437a982fdbb89bb146ea1b7f,0.25863,0.2489,m1,34,15,11.828868032234451
42,7,6,9a3d6908e9be19a8911531afde09b1a2,0.25872,0.2489,e2,20,15,11.759539131047186
43,8,1,a3f1b1047d388c8ea059e4fa18a6a736,0.2489,0.2489,e1,23,15,11.561761606235635
44,8,2,00ebef6b378f6a7f11df05fd7e277562,0.25762,0.2489,m2,1,16,12.18913473788674
45,8,3,cc4ce5d0394dc84bd700135d486bfb47,0.25796,0.2489,t2,31,16,12.437756325625227
46,8,4,bf31be75280f7d8766a048d6d2533bf5,0.25814,0.2489,m2,29,16,12.283556786255643
47,8,5,2a7014bbf0ba6b8cf22795242390a538,0.25845,0.2489,e1,10,16,12.23898825831057
48,8,6,d902502f437a982fdbb89bb146ea1b7f,0.25863,0.2489,m1,34,16,12.35337834582119
49,9,1,a3f1b1047d388c8ea059e4fa18a6a736,0.2489,0.2489,e1,23,16,12.160306464590343
50,9,2,00ebef6b378f6a7f11df05fd7e277562,0.25762,0.2489,m2,1,16,12.410299880890618
51,9,3,cc4ce5d0394dc84bd700135d486bfb47,0.25796,0.2489,t2,31,16,12.531065942301176
52,9,4,48997d7dfcd4249dac19ed924dfc6636,0.25799,0.2489,m1,16,17,13.126348087016158
53,9,5,bf31be75280f7d8766a048d6d2533bf5,0.25814,0.2489,m2,29,17,12.971734819131079
54,9,6,2a7014bbf0ba6b8cf22795242390a538,0.25845,0.2489,e1,10,17,12.903101281912956
55,10,1,a3f1b1047d388c8ea059e4fa18a6a736,0.2489,0.2489,e1,23,17,12.714440636743426
56,10,2,afe3afdfc42aaa218fba82d08b85f5bd,0.24982,0.2489,e1,25,18,13.288651352742267
57,10,3,41b9cdd7e3af5a800750f898d387727e,0.25148,0.2489,m2,14,19,13.871630435356769
58,10,4,00ebef6b378f6a7f11df05fd7e277562,0.25762,0.2489,m2,1,19,13.994718194265907
59,10,5,cc4ce5d0394dc84bd700135d486bfb47,0.25796,0.2489,t2,31,19,14.03771564116495
60,10,6,48997d7dfcd4249dac19ed924dfc6636,0.25799,0.2489,m1,16,19,14.287424194805086
61,11,1,61258930e12364aacc6d243644f7beb9,0.24723,0.24723,e2,17,20,14.871297889965128
62,11,2,952c90c90280fbe68695ccca81ca3c4c,0.24797,0.24723,t1,19,21,15.463133926937514
63,11,3,a3f1b1047d388c8ea059e4fa18a6a736,0.2489,0.24723,e1,23,21,15.230669372662714
64,11,4,afe3afdfc42aaa218fba82d08b85f5bd,0.24982,0.24723,e1,25,21,15.480534072060966
65,11,5,41b9cdd7e3af5a800750f898d387727e,0.25148,0.24723,m2,14,21,15.730402889574478
66,11,6,0586aa3b2580f98206cae6824d1e47ca,0.25264,0.24723,m1,2,22,16.319482659835224
67,12,1,61258930e12364aacc6d243644f7beb9,0.24723,0.24723,e2,17,22,16.569467866624084
68,12,2,952c90c90280fbe68695ccca81ca3c4c,0.24797,0.24723,t1,19,22,16.819453506960166
69,12,3,e158ac1e4c2797feca3c307a86c58154,0.24874,0.24723,m1,36,23,17.41585376215316
70,12,4,a3f1b1047d388c8ea059e4fa18a6a736,0.2489,0.24723,e1,23,23,17.154581658563206
71,12,5,efcc6f7acad91d45703882c5598750b8,0.24899,0.24723,m1,39,24,17.74770089855466
72,12,6,9d6e945af23f1a4ac422d96f2aff3708,0.24976,0.24723,t2,21,25,18.3475877870729
73,13,1,61258930e12364aacc6d243644f7beb9,0.24723,0.24723,e2,17,25,18.46471557334614
74,13,2,952c90c90280fbe68695ccca81ca3c4c,0.24797,0.24723,t1,19,25,18.582835166716478
75,13,3,e158ac1e4c2797feca3c307a86c58154,0.24874,0.24723,m1,36,25,18.83283269777578
76,13,4,a3f1b1047d388c8ea059e4fa18a6a736,0.2489,0.24723,e1,23,25,18.553195764719263
77,13,5,efcc6f7acad91d45703882c5598750b8,0.24899,0.24723,m1,39,25,18.803126988833142
78,13,6,dee513f7a42feaf46cfc1b6fd3b750af,0.2493,0.24723,e1,35,26,19.394717230353596
79,14,1,61258930e12364aacc6d243644f7beb9,0.24723,0.24723,e2,17,26,19.431270305116342
80,14,2,952c90c90280fbe68695ccca81ca3c4c,0.24797,0.24723,t1,19,26,19.470056425052718
81,14,3,e158ac1e4c2797feca3c307a86c58154,0.24874,0.24723,m1,36,26,19.592991417170943
82,14,4,a3f1b1047d388c8ea059e4fa18a6a736,0.2489,0.24723,e1,23,26,19.3137605213254
83,14,5,efcc6f7acad91d45703882c5598750b8,0.24899,0.24723,m1,39,26,19.440395542587485
84,14,6,dee513f7a42feaf46cfc1b6fd3b750af,0.2493,0.24723,e1,35,26,19.689892737191165
85,15,1,61258930e12364aacc6d243644f7beb9,0.24723,0.24723,e2,17,26,19.67938534022193
86,15,2,952c90c90280fbe68695ccca81ca3c4c,0.24797,0.24723,t1,19,26,19.671818675750302
87,15,3,e158ac1e4c2797feca3c307a86c58154,0.24874,0.24723,m1,36,26,19.72425871339423
88,15,4,a3f1b1047d388c8ea059e4fa18a6a736,0.2489,0.24723,e1,23,26,19.46061830392694
89,15,5,efcc6f7acad91d45703882c5598750b8,0.24899,0.24723,m1,39,26,19.51870704817902
90,15,6,dee513f7a42feaf46cfc1b6fd3b750af,0.2493,0.24723,e1,35,26,19.652174253980068
91,16,1,48903224cd70aadd89c580589c1e0129,0.24296,0.24296,e1,15,27,20.205582647260055
92,16,2,61258930e12364aacc6d243644f7beb9,0.24723,0.24296,e2,17,27,20.16324099003034
93,16,3,952c90c90280fbe68695ccca81ca3c4c,0.24797,0.24296,t1,19,27,20.124247765892644
94,16,4,e158ac1e4c2797feca3c307a86c58154,0.24874,0.24296,m1,36,27,20.131532157950115
95,16,5,a3f1b1047d388c8ea059e4fa18a6a736,0.2489,0.24296,e1,23,27,19.88001891842034
96,16,6,efcc6f7acad91d45703882c5598750b8,0.24899,0.24296,m1,39,27,19.893980090395747
97,17,1,48903224cd70aadd89c580589c1e0129,0.24296,0.24296,e1,15,27,20.140130430463156
98,17,2,61258930e12364aacc6d243644f7beb9,0.24723,0.24296,e2,17,27,20.07986602375958
99,17,3,952c90c90280fbe68695ccca81ca3c4c,0.24797,0.24296,t1,19,27,20.02305771886182
100,17,4,e158ac1e4c2797feca3c307a86c58154,0.24874,0.24296,m1,36,27,20.00302500372234
101,17,5,84d3103fcf8a822d15d79bd2c622726b,0.24878,0.24296,t2,18,28,20.527539494495112
102,17,6,a3f1b1047d388c8ea059e4fa18a6a736,0.2489,0.24296,e1,23,28,20.286475535680836
103,18,1,48903224cd70aadd89c580589c1e0129,0.24296,0.24296,e1,15,28,20.426869195972397
104,18,2,d2919b7e7982f3a7b3064853b57fd580,0.24618,0.24296,m2,32,29,20.948553114425206
105,18,3,a1786d364ffe30cd8800f2911f1e1df7,0.24691,0.24296,m2,22,30,21.475209734799375
106,18,4,61258930e12364aacc6d243644f7beb9,0.24723,0.24296,e2,17,30,21.389812751813757
107,18,5,952c90c90280fbe68695ccca81ca3c4c,0.24797,0.24296,t1,19,30,21.30822075041936
108,18,6,e158ac1e4c2797feca3c307a86c58154,0.24874,0.24296,m1,36,30,21.25847687006914
109,19,1,48903224cd70aadd89c580589c1e0129,0.24296,0.24296,e1,15,30,21.332845605767503
110,19,2,d2919b7e7982f3a7b3064853b57fd580,0.24618,0.24296,m2,32,30,21.57652506439282
111,19,3,a1786d364ffe30cd8800f2911f1e1df7,0.24691,0.24296,m2,22,30,21.82030946195959
112,19,4,61258930e12364aacc6d243644f7beb9,0.24723,0.24296,e2,17,30,21.721502998379858
113,19,5,952c90c90280fbe68695ccca81ca3c4c,0.24797,0.24296,t1,19,30,21.626589696014314
114,19,6,e158ac1e4c2797feca3c307a86c58154,0.24874,0.24296,m1,36,30,21.559105425648095
115,20,1,48903224cd70aadd89c580589c1e0129,0.24296,0.24296,e1,15,30,21.590578663484695
116,20,2,d2919b7e7982f3a7b3064853b57fd580,0.24618,0.24296,m2,32,30,21.73389772244725
117,20,3,a1786d364ffe30cd8800f2911f1e1df7,0.24691,0.24296,m2,22,30,21.877305855109427
118,20,4,61258930e12364aacc6d243644f7beb9,0.24723,0.24296,e2,17,30,21.77191090980465
119,20,5,952c90c90280fbe68695ccca81ca3c4c,0.24797,0.24296,t1,19,30,21.670325552159028
120,20,6,e158ac1e4c2797feca3c307a86c58154,0.24874,0.24296,m1,36,30,21.59243117846267
121,21,1,48903224cd70aadd89c580589c1e0129,0.24296,0.24296,e1,15,30,21.595275282610526
122,21,2,d2919b7e7982f3a7b3064853b57fd580,0.24618,0.24296,m2,32,30,21.680069364668782
123,21,3,a1786d364ffe30cd8800f2911f1e1df7,0.24691,0.24296,m2,22,30,21.765259947614574
124,21,4,61258930e12364aacc6d243644f7beb9,0.24723,0.24296,e2,17,30,21.657565648975527
125,21,5,952c90c90280fbe68695ccca81ca3c4c,0.24797,0.24296,t1,19,30,21.55350514147515
126,21,6,e158ac1e4c2797feca3c307a86c58154,0.24874,0.24296,m1,36,30,21.470008033096843
127,22,1,05fd4b2db8ed89ca404a8bca32756810,0.21262,0.21262,m2,3,31,21.944054123017025
128,22,2,378e1da64143752c72b76dec893d6600,0.22279,0.21262,e2,3,31,22.18076135895482
129,22,3,39373c1d03d28c1dde72e5f6ecbad8aa,0.2247,0.21262,e1,13,32,22.659860139916837
130,22,4,48903224cd70aadd89c580589c1e0129,0.24296,0.21262,e1,15,32,22.63760673060416
131,22,5,d2919b7e7982f3a7b3064853b57fd580,0.24618,0.21262,m2,32,32,22.68080556422833
132,22,6,a1786d364ffe30cd8800f2911f1e1df7,0.24691,0.21262,m2,22,32,22.724744592111364
133,23,1,05fd4b2db8ed89ca404a8bca32756810,0.21262,0.21262,m2,3,32,22.871059201508285
134,23,2,b607b30b348420dfbe6a6cc4d60f7ca1,0.21809,0.21262,m1,26,33,23.347756061030157
135,23,3,378e1da64143752c72b76dec893d6600,0.22279,0.21262,e2,3,33,23.434688214419108
136,23,4,39373c1d03d28c1dde72e5f6ecbad8aa,0.2247,0.21262,e1,13,33,23.671682815354867
137,23,5,e31ce6bde5819a6b9cbc60825e60dd99,0.23673,0.21262,e1,38,34,24.152005496048925
138,23,6,48903224cd70aadd89c580589c1e0129,0.24296,0.21262,e1,15,34,24.103940666885105
139,24,1,07a24a7c11e00c8cd5a568fa8008f68e,0.2121,0.2121,e2,4,35,24.585299176832013
140,24,2,05fd4b2db8ed89ca404a8bca32756810,0.21262,0.2121,m2,3,35,24.626408813016383
141,24,3,b607b30b348420dfbe6a6cc4d60f7ca1,0.21809,0.2121,m1,26,35,24.86422379660529
142,24,4,378e1da64143752c72b76dec893d6600,0.22279,0.2121,e2,3,35,24.870440701064993
143,24,5,39373c1d03d28c1dde72e5f6ecbad8aa,0.2247,0.2121,e1,13,35,25.016283507195734
144,24,6,e31ce6bde5819a6b9cbc60825e60dd99,0.23673,0.2121,e1,38,35,25.25375736096209
145,25,1,07a24a7c11e00c8cd5a568fa8008f68e,0.2121,0.2121,e2,4,35,25.49138430848571
146,25,2,c22d913a1d9132160673a61a36ac0fdd,0.21217,0.2121,m2,30,36,25.974627780414803
147,25,3,05fd4b2db8ed89ca404a8bca32756810,0.21262,0.2121,m2,3,36,25.94974100672063
148,25,4,b607b30b348420dfbe6a6cc4d60f7ca1,0.21809,0.2121,m1,26,36,26.09534768604554
149,25,5,378e1da64143752c72b76dec893d6600,0.22279,0.2121,e2,3,36,26.04717093985138
150,25,6,39373c1d03d28c1dde72e5f6ecbad8aa,0.2247,0.2121,e1,13,36,26.13379906090285
151,26,1,07a24a7c11e00c8cd5a568fa8008f68e,0.2121,0.2121,e2,4,36,26.279791233949215
152,26,2,c22d913a1d9132160673a61a36ac0fdd,0.21217,0.2121,m2,30,36,26.516938865001446
153,26,3,05fd4b2db8ed89ca404a8bca32756810,0.21262,0.2121,m2,3,36,26.449413762140406
154,26,4,b60d2dd1f1fd09981b0bea3a5b801d78,0.21562,0.2121,t1,24,37,26.927447058821116
155,26,5,b607b30b348420dfbe6a6cc4d60f7ca1,0.21809,0.2121,m1,26,37,27.014050174651214
156,26,6,378e1da64143752c72b76dec893d6600,0.22279,0.2121,e2,3,37,26.92751158819244
157,27,1,07a24a7c11e00c8cd5a568fa8008f68e,0.2121,0.2121,e2,4,37,27.0152226081193
158,27,2,c22d913a1d9132160673a61a36ac0fdd,0.21217,0.2121,m2,30,37,27.161547668166882
159,27,3,05fd4b2db8ed89ca404a8bca32756810,0.21262,0.2121,m2,3,37,27.061448989117668
160,27,4,b60d2dd1f1fd09981b0bea3a5b801d78,0.21562,0.2121,t1,24,37,27.297166471341697
161,27,5,b607b30b348420dfbe6a6cc4d60f7ca1,0.21809,0.2121,m1,26,37,27.342897360757853
162,27,6,378e1da64143752c72b76dec893d6600,0.22279,0.2121,e2,3,37,27.230720932211725
163,28,1,e298d78c59fbd7e07c0c1f0ad124e107,0.20305,0.20305,e2,37,38,27.700205585151608
164,28,2,07a24a7c11e00c8cd5a568fa8008f68e,0.2121,0.20305,e2,4,38,27.746415511810515
165,28,3,c22d913a1d9132160673a61a36ac0fdd,0.21217,0.20305,m2,30,38,27.835761559669823
166,28,4,05fd4b2db8ed89ca404a8bca32756810,0.21262,0.20305,m2,3,38,27.711480875950897
167,28,5,a9372c9682889d21f45bb6caf7e1e93f,0.21425,0.20305,t2,24,38,27.858492144796628
168,28,6,b60d2dd1f1fd09981b0bea3a5b801d78,0.21562,0.20305,t1,24,38,27.94893055916352
169,29,1,e298d78c59fbd7e07c0c1f0ad124e107,0.20305,0.20305,e2,37,38,28.18313292536433
170,29,2,07a24a7c11e00c8cd5a568fa8008f68e,0.2121,0.20305,e2,4,38,28.19818351074845
171,29,3,c22d913a1d9132160673a61a36ac0fdd,0.21217,0.20305,m2,30,38,28.247278537342012
172,29,4,05fd4b2db8ed89ca404a8bca32756810,0.21262,0.20305,m2,3,38,28.11638461263905
173,29,5,a9372c9682889d21f45bb6caf7e1e93f,0.21425,0.20305,t2,24,38,28.16714245485624
174,29,6,148601f870caae9134a3827c7b50dd37,0.21429,0.20305,m2,7,39,28.627037979459523
175,30,1,e298d78c59fbd7e07c0c1f0ad124e107,0.20305,0.20305,e2,37,39,28.774317926219336
176,30,2,07a24a7c11e00c8cd5a568fa8008f68e,0.2121,0.20305,e2,4,39,28.76407547302056
177,30,3,c22d913a1d9132160673a61a36ac0fdd,0.21217,0.20305,m2,30,39,28.782091170659026
178,30,4,05fd4b2db8ed89ca404a8bca32756810,0.21262,0.20305,m2,3,39,28.64421434825479
179,30,5,a9372c9682889d21f45bb6caf7e1e93f,0.21425,0.20305,t2,24,39,28.66442741912598
180,30,6,148601f870caae9134a3827c7b50dd37,0.21429,0.20305,m2,7,39,28.89598253153985
