unique_id,generation,candidate_index,evaluation_step,objective,operator,basin_id,description,reflection,source_path
1ce4c2fb965a6d2dc3d76533eb5391e3,2,4,14,0.23911,i1,7,"Select the next node by scoring unvisited nodes with a dynamically weighted combination of degree, betweenness, and core number, where weights adapt based on the current graph's bridge_ratio_high_bc and degree_variance to balance early network disruption and long-term fragmentation.",,evolve_experiment\evolution\real\Enron_sampled_post_with_precompute_new\results\pops\Enron_sampled\population_generation_2.json
f79753bc8abc0dfcefd32151e57bb1d8,2,5,15,0.23921,m2,83,,,evolve_experiment\evolution\real\Enron_sampled_post_with_precompute_new\results\pops\Enron_sampled\population_generation_2.json
e80b4cbe22a8d797f0b1ecdbf06d8dfc,2,6,16,0.23966,e2,81,,,evolve_experiment\evolution\real\Enron_sampled_post_with_precompute_new\results\pops\Enron_sampled\population_generation_2.json
58bdc4cd9f34752b8e437863da35198c,2,7,17,0.2399,cu,30,Select the next node by computing for each unvisited node a disruption index defined as the product of normalized betweenness centrality and a logarithmically transformed inverse clustering coefficient combined additively with the normalized eigenvector centrality raised to a fractional scaling exponent and weighted by a tanh-transformed neighborhood diversity index to emphasize nodes with balanced structural influence and connectivity diversity.,,evolve_experiment\evolution\real\Enron_sampled_post_with_precompute_new\results\pops\Enron_sampled\population_generation_2.json
522bfb4e3086b5feb39d034b8f6c8f03,2,8,18,0.23995,i1,24,"Select the next node by scoring unvisited nodes with a composite metric combining normalized betweenness centrality, inverse clustering coefficient, and scaled core number to balance early network fragmentation and long-term disruption.",,evolve_experiment\evolution\real\Enron_sampled_post_with_precompute_new\results\pops\Enron_sampled\population_generation_2.json
fd3004ca6c2eedfcc94719cae8a0714c,2,9,19,0.23998,i1,86,"'betweenness': 0.5, 'inv_clustering': 0.3, 'core_number': 0.2,",,evolve_experiment\evolution\real\Enron_sampled_post_with_precompute_new\results\pops\Enron_sampled\population_generation_2.json
65cb4033b4cd3a2272435a03228c45bf,2,10,20,0.24046,e2,37,,,evolve_experiment\evolution\real\Enron_sampled_post_with_precompute_new\results\pops\Enron_sampled\population_generation_2.json
9399f5bfe21ff32ce9771ad0885bcd8b,3,1,21,0.23766,t2,48,,,evolve_experiment\evolution\real\Enron_sampled_post_with_precompute_new\results\pops\Enron_sampled\population_generation_3.json
9c1a6956365d0528f2f9003e4327574d,3,2,22,0.23783,e2,50,,,evolve_experiment\evolution\real\Enron_sampled_post_with_precompute_new\results\pops\Enron_sampled\population_generation_3.json
7cd16ea05d7e0ee7e32074578452ce9b,3,3,23,0.23872,e2,41,,,evolve_experiment\evolution\real\Enron_sampled_post_with_precompute_new\results\pops\Enron_sampled\population_generation_3.json
8376e4a7aaa9e6cfa21d93464b5f52eb,3,4,24,0.23883,e2,43,"Select the next node by computing for each unvisited node a disruption potential score defined as the product of its normalized betweenness centrality and inverse clustering coefficient, further modulated by a sigmoid function of its degree variance influence to emphasize nodes that bridge communities and have influential connectivity in a non-linear way.",,evolve_experiment\evolution\real\Enron_sampled_post_with_precompute_new\results\pops\Enron_sampled\population_generation_3.json
1ce4c2fb965a6d2dc3d76533eb5391e3,3,5,25,0.23911,i1,7,"Select the next node by scoring unvisited nodes with a dynamically weighted combination of degree, betweenness, and core number, where weights adapt based on the current graph's bridge_ratio_high_bc and degree_variance to balance early network disruption and long-term fragmentation.",,evolve_experiment\evolution\real\Enron_sampled_post_with_precompute_new\results\pops\Enron_sampled\population_generation_3.json
21e9f9fa1a4e484aad9eff6893126862,3,6,26,0.23915,m1,8,,,evolve_experiment\evolution\real\Enron_sampled_post_with_precompute_new\results\pops\Enron_sampled\population_generation_3.json
e0c311d2192031665286652c5c283e4e,3,7,27,0.2392,m1,78,,,evolve_experiment\evolution\real\Enron_sampled_post_with_precompute_new\results\pops\Enron_sampled\population_generation_3.json
f79753bc8abc0dfcefd32151e57bb1d8,3,8,28,0.23921,m2,83,,,evolve_experiment\evolution\real\Enron_sampled_post_with_precompute_new\results\pops\Enron_sampled\population_generation_3.json
88c291613320a6c479b61dedd5e850bc,3,9,29,0.2393,e1,45,Select the next node by clustering unvisited nodes based on their z-score normalized features and then picking the node closest to the centroid of the cluster with the highest average betweenness to balance global importance and local representativeness efficiently.,,evolve_experiment\evolution\real\Enron_sampled_post_with_precompute_new\results\pops\Enron_sampled\population_generation_3.json
e80b4cbe22a8d797f0b1ecdbf06d8dfc,3,10,30,0.23966,e2,81,,,evolve_experiment\evolution\real\Enron_sampled_post_with_precompute_new\results\pops\Enron_sampled\population_generation_3.json
9399f5bfe21ff32ce9771ad0885bcd8b,4,1,31,0.23766,t2,48,,,evolve_experiment\evolution\real\Enron_sampled_post_with_precompute_new\results\pops\Enron_sampled\population_generation_4.json
9c1a6956365d0528f2f9003e4327574d,4,2,32,0.23783,e2,50,,,evolve_experiment\evolution\real\Enron_sampled_post_with_precompute_new\results\pops\Enron_sampled\population_generation_4.json
7cd16ea05d7e0ee7e32074578452ce9b,4,3,33,0.23872,e2,41,,,evolve_experiment\evolution\real\Enron_sampled_post_with_precompute_new\results\pops\Enron_sampled\population_generation_4.json
8376e4a7aaa9e6cfa21d93464b5f52eb,4,4,34,0.23883,e2,43,"Select the next node by computing for each unvisited node a disruption potential score defined as the product of its normalized betweenness centrality and inverse clustering coefficient, further modulated by a sigmoid function of its degree variance influence to emphasize nodes that bridge communities and have influential connectivity in a non-linear way.",,evolve_experiment\evolution\real\Enron_sampled_post_with_precompute_new\results\pops\Enron_sampled\population_generation_4.json
1ce4c2fb965a6d2dc3d76533eb5391e3,4,5,35,0.23911,i1,7,"Select the next node by scoring unvisited nodes with a dynamically weighted combination of degree, betweenness, and core number, where weights adapt based on the current graph's bridge_ratio_high_bc and degree_variance to balance early network disruption and long-term fragmentation.",,evolve_experiment\evolution\real\Enron_sampled_post_with_precompute_new\results\pops\Enron_sampled\population_generation_4.json
21e9f9fa1a4e484aad9eff6893126862,4,6,36,0.23915,m1,8,,,evolve_experiment\evolution\real\Enron_sampled_post_with_precompute_new\results\pops\Enron_sampled\population_generation_4.json
b29da3c0138c2c5f1839626702c2bbf1,4,7,37,0.23916,e2,62,,,evolve_experiment\evolution\real\Enron_sampled_post_with_precompute_new\results\pops\Enron_sampled\population_generation_4.json
e0c311d2192031665286652c5c283e4e,4,8,38,0.2392,m1,78,,,evolve_experiment\evolution\real\Enron_sampled_post_with_precompute_new\results\pops\Enron_sampled\population_generation_4.json
53304422d747dcfbbb8a378da8998ff3,4,9,39,0.23921,m2,26,,,evolve_experiment\evolution\real\Enron_sampled_post_with_precompute_new\results\pops\Enron_sampled\population_generation_4.json
d34d401bd88163d7b591e444f65d6975,4,10,40,0.23924,e2,75,,,evolve_experiment\evolution\real\Enron_sampled_post_with_precompute_new\results\pops\Enron_sampled\population_generation_4.json
9399f5bfe21ff32ce9771ad0885bcd8b,5,1,41,0.23766,t2,48,,,evolve_experiment\evolution\real\Enron_sampled_post_with_precompute_new\results\pops\Enron_sampled\population_generation_5.json
9c1a6956365d0528f2f9003e4327574d,5,2,42,0.23783,e2,50,,,evolve_experiment\evolution\real\Enron_sampled_post_with_precompute_new\results\pops\Enron_sampled\population_generation_5.json
7cd16ea05d7e0ee7e32074578452ce9b,5,3,43,0.23872,e2,41,,,evolve_experiment\evolution\real\Enron_sampled_post_with_precompute_new\results\pops\Enron_sampled\population_generation_5.json
8376e4a7aaa9e6cfa21d93464b5f52eb,5,4,44,0.23883,e2,43,"Select the next node by computing for each unvisited node a disruption potential score defined as the product of its normalized betweenness centrality and inverse clustering coefficient, further modulated by a sigmoid function of its degree variance influence to emphasize nodes that bridge communities and have influential connectivity in a non-linear way.",,evolve_experiment\evolution\real\Enron_sampled_post_with_precompute_new\results\pops\Enron_sampled\population_generation_5.json
bcfccba27da72a8a1edc880cbb968d3f,5,5,45,0.23908,m2,68,,,evolve_experiment\evolution\real\Enron_sampled_post_with_precompute_new\results\pops\Enron_sampled\population_generation_5.json
1ce4c2fb965a6d2dc3d76533eb5391e3,5,6,46,0.23911,i1,7,"Select the next node by scoring unvisited nodes with a dynamically weighted combination of degree, betweenness, and core number, where weights adapt based on the current graph's bridge_ratio_high_bc and degree_variance to balance early network disruption and long-term fragmentation.",,evolve_experiment\evolution\real\Enron_sampled_post_with_precompute_new\results\pops\Enron_sampled\population_generation_5.json
21e9f9fa1a4e484aad9eff6893126862,5,7,47,0.23915,m1,8,,,evolve_experiment\evolution\real\Enron_sampled_post_with_precompute_new\results\pops\Enron_sampled\population_generation_5.json
d3a5d89159986dfe52f84096c56ad8b2,5,8,48,0.23916,e2,76,"Select the next node by prioritizing nodes whose removal is expected to maximally increase global path length (APL) # and diameter by leveraging a combined score of normalized eccentricity proxy (degree/core ratio) and inverse clustering, # balanced with betweenness weighted by bridge_ratio to emphasize nodes critical for longest shortest paths.",,evolve_experiment\evolution\real\Enron_sampled_post_with_precompute_new\results\pops\Enron_sampled\population_generation_5.json
e0c311d2192031665286652c5c283e4e,5,9,49,0.2392,m1,78,,,evolve_experiment\evolution\real\Enron_sampled_post_with_precompute_new\results\pops\Enron_sampled\population_generation_5.json
53304422d747dcfbbb8a378da8998ff3,5,10,50,0.23921,m2,26,,,evolve_experiment\evolution\real\Enron_sampled_post_with_precompute_new\results\pops\Enron_sampled\population_generation_5.json
9399f5bfe21ff32ce9771ad0885bcd8b,6,1,51,0.23766,t2,48,,,evolve_experiment\evolution\real\Enron_sampled_post_with_precompute_new\results\pops\Enron_sampled\population_generation_6.json
9c1a6956365d0528f2f9003e4327574d,6,2,52,0.23783,e2,50,,,evolve_experiment\evolution\real\Enron_sampled_post_with_precompute_new\results\pops\Enron_sampled\population_generation_6.json
7cd16ea05d7e0ee7e32074578452ce9b,6,3,53,0.23872,e2,41,,,evolve_experiment\evolution\real\Enron_sampled_post_with_precompute_new\results\pops\Enron_sampled\population_generation_6.json
8376e4a7aaa9e6cfa21d93464b5f52eb,6,4,54,0.23883,e2,43,"Select the next node by computing for each unvisited node a disruption potential score defined as the product of its normalized betweenness centrality and inverse clustering coefficient, further modulated by a sigmoid function of its degree variance influence to emphasize nodes that bridge communities and have influential connectivity in a non-linear way.",,evolve_experiment\evolution\real\Enron_sampled_post_with_precompute_new\results\pops\Enron_sampled\population_generation_6.json
bcfccba27da72a8a1edc880cbb968d3f,6,5,55,0.23908,m2,68,,,evolve_experiment\evolution\real\Enron_sampled_post_with_precompute_new\results\pops\Enron_sampled\population_generation_6.json
1ce4c2fb965a6d2dc3d76533eb5391e3,6,6,56,0.23911,i1,7,"Select the next node by scoring unvisited nodes with a dynamically weighted combination of degree, betweenness, and core number, where weights adapt based on the current graph's bridge_ratio_high_bc and degree_variance to balance early network disruption and long-term fragmentation.",,evolve_experiment\evolution\real\Enron_sampled_post_with_precompute_new\results\pops\Enron_sampled\population_generation_6.json
21e9f9fa1a4e484aad9eff6893126862,6,7,57,0.23915,m1,8,,,evolve_experiment\evolution\real\Enron_sampled_post_with_precompute_new\results\pops\Enron_sampled\population_generation_6.json
d3a5d89159986dfe52f84096c56ad8b2,6,8,58,0.23916,e2,76,"Select the next node by prioritizing nodes whose removal is expected to maximally increase global path length (APL) # and diameter by leveraging a combined score of normalized eccentricity proxy (degree/core ratio) and inverse clustering, # balanced with betweenness weighted by bridge_ratio to emphasize nodes critical for longest shortest paths.",,evolve_experiment\evolution\real\Enron_sampled_post_with_precompute_new\results\pops\Enron_sampled\population_generation_6.json
e0c311d2192031665286652c5c283e4e,6,9,59,0.2392,m1,78,,,evolve_experiment\evolution\real\Enron_sampled_post_with_precompute_new\results\pops\Enron_sampled\population_generation_6.json
53304422d747dcfbbb8a378da8998ff3,6,10,60,0.23921,m2,26,,,evolve_experiment\evolution\real\Enron_sampled_post_with_precompute_new\results\pops\Enron_sampled\population_generation_6.json
9399f5bfe21ff32ce9771ad0885bcd8b,7,1,61,0.23766,t2,48,,,evolve_experiment\evolution\real\Enron_sampled_post_with_precompute_new\results\pops\Enron_sampled\population_generation_7.json
9c1a6956365d0528f2f9003e4327574d,7,2,62,0.23783,e2,50,,,evolve_experiment\evolution\real\Enron_sampled_post_with_precompute_new\results\pops\Enron_sampled\population_generation_7.json
7cd16ea05d7e0ee7e32074578452ce9b,7,3,63,0.23872,e2,41,,,evolve_experiment\evolution\real\Enron_sampled_post_with_precompute_new\results\pops\Enron_sampled\population_generation_7.json
8376e4a7aaa9e6cfa21d93464b5f52eb,7,4,64,0.23883,e2,43,"Select the next node by computing for each unvisited node a disruption potential score defined as the product of its normalized betweenness centrality and inverse clustering coefficient, further modulated by a sigmoid function of its degree variance influence to emphasize nodes that bridge communities and have influential connectivity in a non-linear way.",,evolve_experiment\evolution\real\Enron_sampled_post_with_precompute_new\results\pops\Enron_sampled\population_generation_7.json
bcfccba27da72a8a1edc880cbb968d3f,7,5,65,0.23908,m2,68,,,evolve_experiment\evolution\real\Enron_sampled_post_with_precompute_new\results\pops\Enron_sampled\population_generation_7.json
1ce4c2fb965a6d2dc3d76533eb5391e3,7,6,66,0.23911,i1,7,"Select the next node by scoring unvisited nodes with a dynamically weighted combination of degree, betweenness, and core number, where weights adapt based on the current graph's bridge_ratio_high_bc and degree_variance to balance early network disruption and long-term fragmentation.",,evolve_experiment\evolution\real\Enron_sampled_post_with_precompute_new\results\pops\Enron_sampled\population_generation_7.json
21e9f9fa1a4e484aad9eff6893126862,7,7,67,0.23915,m1,8,,,evolve_experiment\evolution\real\Enron_sampled_post_with_precompute_new\results\pops\Enron_sampled\population_generation_7.json
d3a5d89159986dfe52f84096c56ad8b2,7,8,68,0.23916,e2,76,"Select the next node by prioritizing nodes whose removal is expected to maximally increase global path length (APL) # and diameter by leveraging a combined score of normalized eccentricity proxy (degree/core ratio) and inverse clustering, # balanced with betweenness weighted by bridge_ratio to emphasize nodes critical for longest shortest paths.",,evolve_experiment\evolution\real\Enron_sampled_post_with_precompute_new\results\pops\Enron_sampled\population_generation_7.json
b878f1a301ca60a1cce0b5f7eb8dd5cc,7,9,69,0.23917,t2,64,,,evolve_experiment\evolution\real\Enron_sampled_post_with_precompute_new\results\pops\Enron_sampled\population_generation_7.json
9da009778b80cd46ccdac7176fd17103,7,10,70,0.23919,m1,53,,,evolve_experiment\evolution\real\Enron_sampled_post_with_precompute_new\results\pops\Enron_sampled\population_generation_7.json
9399f5bfe21ff32ce9771ad0885bcd8b,8,1,71,0.23766,t2,48,,,evolve_experiment\evolution\real\Enron_sampled_post_with_precompute_new\results\pops\Enron_sampled\population_generation_8.json
9c1a6956365d0528f2f9003e4327574d,8,2,72,0.23783,e2,50,,,evolve_experiment\evolution\real\Enron_sampled_post_with_precompute_new\results\pops\Enron_sampled\population_generation_8.json
7cd16ea05d7e0ee7e32074578452ce9b,8,3,73,0.23872,e2,41,,,evolve_experiment\evolution\real\Enron_sampled_post_with_precompute_new\results\pops\Enron_sampled\population_generation_8.json
8376e4a7aaa9e6cfa21d93464b5f52eb,8,4,74,0.23883,e2,43,"Select the next node by computing for each unvisited node a disruption potential score defined as the product of its normalized betweenness centrality and inverse clustering coefficient, further modulated by a sigmoid function of its degree variance influence to emphasize nodes that bridge communities and have influential connectivity in a non-linear way.",,evolve_experiment\evolution\real\Enron_sampled_post_with_precompute_new\results\pops\Enron_sampled\population_generation_8.json
9cf8d08ec3a5dae34dcac54591ac3da9,8,5,75,0.23904,m2,52,,,evolve_experiment\evolution\real\Enron_sampled_post_with_precompute_new\results\pops\Enron_sampled\population_generation_8.json
bcfccba27da72a8a1edc880cbb968d3f,8,6,76,0.23908,m2,68,,,evolve_experiment\evolution\real\Enron_sampled_post_with_precompute_new\results\pops\Enron_sampled\population_generation_8.json
1ce4c2fb965a6d2dc3d76533eb5391e3,8,7,77,0.23911,i1,7,"Select the next node by scoring unvisited nodes with a dynamically weighted combination of degree, betweenness, and core number, where weights adapt based on the current graph's bridge_ratio_high_bc and degree_variance to balance early network disruption and long-term fragmentation.",,evolve_experiment\evolution\real\Enron_sampled_post_with_precompute_new\results\pops\Enron_sampled\population_generation_8.json
21e9f9fa1a4e484aad9eff6893126862,8,8,78,0.23915,m1,8,,,evolve_experiment\evolution\real\Enron_sampled_post_with_precompute_new\results\pops\Enron_sampled\population_generation_8.json
f9076065cc8a0b2a67977388dffe86cd,8,9,79,0.23916,t2,85,,,evolve_experiment\evolution\real\Enron_sampled_post_with_precompute_new\results\pops\Enron_sampled\population_generation_8.json
b878f1a301ca60a1cce0b5f7eb8dd5cc,8,10,80,0.23917,t2,64,,,evolve_experiment\evolution\real\Enron_sampled_post_with_precompute_new\results\pops\Enron_sampled\population_generation_8.json
9399f5bfe21ff32ce9771ad0885bcd8b,9,1,81,0.23766,t2,48,,,evolve_experiment\evolution\real\Enron_sampled_post_with_precompute_new\results\pops\Enron_sampled\population_generation_9.json
9c1a6956365d0528f2f9003e4327574d,9,2,82,0.23783,e2,50,,,evolve_experiment\evolution\real\Enron_sampled_post_with_precompute_new\results\pops\Enron_sampled\population_generation_9.json
7cd16ea05d7e0ee7e32074578452ce9b,9,3,83,0.23872,e2,41,,,evolve_experiment\evolution\real\Enron_sampled_post_with_precompute_new\results\pops\Enron_sampled\population_generation_9.json
8376e4a7aaa9e6cfa21d93464b5f52eb,9,4,84,0.23883,e2,43,"Select the next node by computing for each unvisited node a disruption potential score defined as the product of its normalized betweenness centrality and inverse clustering coefficient, further modulated by a sigmoid function of its degree variance influence to emphasize nodes that bridge communities and have influential connectivity in a non-linear way.",,evolve_experiment\evolution\real\Enron_sampled_post_with_precompute_new\results\pops\Enron_sampled\population_generation_9.json
1b40ff5304cc66a5851f5756ed30e57b,9,5,85,0.23894,e1,5,,,evolve_experiment\evolution\real\Enron_sampled_post_with_precompute_new\results\pops\Enron_sampled\population_generation_9.json
9cf8d08ec3a5dae34dcac54591ac3da9,9,6,86,0.23904,m2,52,,,evolve_experiment\evolution\real\Enron_sampled_post_with_precompute_new\results\pops\Enron_sampled\population_generation_9.json
bcfccba27da72a8a1edc880cbb968d3f,9,7,87,0.23908,m2,68,,,evolve_experiment\evolution\real\Enron_sampled_post_with_precompute_new\results\pops\Enron_sampled\population_generation_9.json
1ce4c2fb965a6d2dc3d76533eb5391e3,9,8,88,0.23911,i1,7,"Select the next node by scoring unvisited nodes with a dynamically weighted combination of degree, betweenness, and core number, where weights adapt based on the current graph's bridge_ratio_high_bc and degree_variance to balance early network disruption and long-term fragmentation.",,evolve_experiment\evolution\real\Enron_sampled_post_with_precompute_new\results\pops\Enron_sampled\population_generation_9.json
8e1ed2877fc5340f98bdd242446ddc8d,9,9,89,0.23912,m1,47,,,evolve_experiment\evolution\real\Enron_sampled_post_with_precompute_new\results\pops\Enron_sampled\population_generation_9.json
ac9a5fe1da3630bfad3fa4d2dc5f002c,9,10,90,0.23915,e1,57,,,evolve_experiment\evolution\real\Enron_sampled_post_with_precompute_new\results\pops\Enron_sampled\population_generation_9.json
9399f5bfe21ff32ce9771ad0885bcd8b,10,1,91,0.23766,t2,48,,,evolve_experiment\evolution\real\Enron_sampled_post_with_precompute_new\results\pops\Enron_sampled\population_generation_10.json
9c1a6956365d0528f2f9003e4327574d,10,2,92,0.23783,e2,50,,,evolve_experiment\evolution\real\Enron_sampled_post_with_precompute_new\results\pops\Enron_sampled\population_generation_10.json
b250d76875971747200f21b7b19769e4,10,3,93,0.23828,e1,61,"Select the next node by simulating the immediate removal impact on local neighborhood connectivity via a fast approximate ""neighborhood fragmentation score"" that counts how many unvisited neighbors become isolated or greatly reduced in degree, prioritizing nodes causing maximal local disintegration while factoring in a penalty for removing overly clustered nodes to avoid trivial cuts.",,evolve_experiment\evolution\real\Enron_sampled_post_with_precompute_new\results\pops\Enron_sampled\population_generation_10.json
7eeb5fe85d61e57e8f1b798b71fde2d5,10,4,94,0.23856,m1,42,,,evolve_experiment\evolution\real\Enron_sampled_post_with_precompute_new\results\pops\Enron_sampled\population_generation_10.json
6405322f3bbc0010cea3caf1e75469db,10,5,95,0.23857,m1,35,,,evolve_experiment\evolution\real\Enron_sampled_post_with_precompute_new\results\pops\Enron_sampled\population_generation_10.json
7cd16ea05d7e0ee7e32074578452ce9b,10,6,96,0.23872,e2,41,,,evolve_experiment\evolution\real\Enron_sampled_post_with_precompute_new\results\pops\Enron_sampled\population_generation_10.json
8376e4a7aaa9e6cfa21d93464b5f52eb,10,7,97,0.23883,e2,43,"Select the next node by computing for each unvisited node a disruption potential score defined as the product of its normalized betweenness centrality and inverse clustering coefficient, further modulated by a sigmoid function of its degree variance influence to emphasize nodes that bridge communities and have influential connectivity in a non-linear way.",,evolve_experiment\evolution\real\Enron_sampled_post_with_precompute_new\results\pops\Enron_sampled\population_generation_10.json
1b40ff5304cc66a5851f5756ed30e57b,10,8,98,0.23894,e1,5,,,evolve_experiment\evolution\real\Enron_sampled_post_with_precompute_new\results\pops\Enron_sampled\population_generation_10.json
9cf8d08ec3a5dae34dcac54591ac3da9,10,9,99,0.23904,m2,52,,,evolve_experiment\evolution\real\Enron_sampled_post_with_precompute_new\results\pops\Enron_sampled\population_generation_10.json
bcfccba27da72a8a1edc880cbb968d3f,10,10,100,0.23908,m2,68,,,evolve_experiment\evolution\real\Enron_sampled_post_with_precompute_new\results\pops\Enron_sampled\population_generation_10.json
9399f5bfe21ff32ce9771ad0885bcd8b,11,1,101,0.23766,t2,48,,,evolve_experiment\evolution\real\Enron_sampled_post_with_precompute_new\results\pops\Enron_sampled\population_generation_11.json
9c1a6956365d0528f2f9003e4327574d,11,2,102,0.23783,e2,50,,,evolve_experiment\evolution\real\Enron_sampled_post_with_precompute_new\results\pops\Enron_sampled\population_generation_11.json
b250d76875971747200f21b7b19769e4,11,3,103,0.23828,e1,61,"Select the next node by simulating the immediate removal impact on local neighborhood connectivity via a fast approximate ""neighborhood fragmentation score"" that counts how many unvisited neighbors become isolated or greatly reduced in degree, prioritizing nodes causing maximal local disintegration while factoring in a penalty for removing overly clustered nodes to avoid trivial cuts.",,evolve_experiment\evolution\real\Enron_sampled_post_with_precompute_new\results\pops\Enron_sampled\population_generation_11.json
7eeb5fe85d61e57e8f1b798b71fde2d5,11,4,104,0.23856,m1,42,,,evolve_experiment\evolution\real\Enron_sampled_post_with_precompute_new\results\pops\Enron_sampled\population_generation_11.json
6405322f3bbc0010cea3caf1e75469db,11,5,105,0.23857,m1,35,,,evolve_experiment\evolution\real\Enron_sampled_post_with_precompute_new\results\pops\Enron_sampled\population_generation_11.json
7cd16ea05d7e0ee7e32074578452ce9b,11,6,106,0.23872,e2,41,,,evolve_experiment\evolution\real\Enron_sampled_post_with_precompute_new\results\pops\Enron_sampled\population_generation_11.json
8376e4a7aaa9e6cfa21d93464b5f52eb,11,7,107,0.23883,e2,43,"Select the next node by computing for each unvisited node a disruption potential score defined as the product of its normalized betweenness centrality and inverse clustering coefficient, further modulated by a sigmoid function of its degree variance influence to emphasize nodes that bridge communities and have influential connectivity in a non-linear way.",,evolve_experiment\evolution\real\Enron_sampled_post_with_precompute_new\results\pops\Enron_sampled\population_generation_11.json
1b40ff5304cc66a5851f5756ed30e57b,11,8,108,0.23894,e1,5,,,evolve_experiment\evolution\real\Enron_sampled_post_with_precompute_new\results\pops\Enron_sampled\population_generation_11.json
3e0e2b9c88783384e966e5759aadd985,11,9,109,0.23897,e1,19,,,evolve_experiment\evolution\real\Enron_sampled_post_with_precompute_new\results\pops\Enron_sampled\population_generation_11.json
9cf8d08ec3a5dae34dcac54591ac3da9,11,10,110,0.23904,m2,52,,,evolve_experiment\evolution\real\Enron_sampled_post_with_precompute_new\results\pops\Enron_sampled\population_generation_11.json
9399f5bfe21ff32ce9771ad0885bcd8b,12,1,111,0.23766,t2,48,,,evolve_experiment\evolution\real\Enron_sampled_post_with_precompute_new\results\pops\Enron_sampled\population_generation_12.json
